"AUCTION_ID","EVENT_TYPE","PUBLISHER_DOMAIN","CREATIVE_FORMAT","PLACEMENT_NAME","DEVICE_TYPE","DEVICE_PLATFORM","APP_NAME","BRAND_ID","BRAND_NAME","PURCHASE_AMOUNT","MATCH_CODE"
"a22d98e5-01bb-44bb-a65b-b52b50ca25d3","video_midpoint","espn.com","Venti","Anchor w Video Package","Phone","","Pluto TV",1144780,"CVS",7.53,"MDI1"
"a22d98e5-01bb-44bb-a65b-b52b50ca25d3","video_midpoint","espn.com","Venti","Anchor w Video Package","Phone","","Pluto TV",1144780,"CVS",7.53,"MDI1"
"5d2f2ea1-4438-413e-a29b-cd3a60c08092","video_thirdquartile","theverge.com","Venti","CTV Venti Package","Connected TV","","",1144673,"Walmart Grocery",7.47,"MDI1"
"6fca4a02-f809-4464-8243-a864ee9c9c5e","video_firstquartile","usatoday.com","Breakaway","Middle Banner - Standard","Computer","","",1144790,"Apple",7.42,"MDI1"
"6fca4a02-f809-4464-8243-a864ee9c9c5e","video_firstquartile","usatoday.com","Breakaway","Middle Banner - Standard","Computer","","",1144790,"Apple",7.42,"MDI1"
"75106a21-a573-44b5-a122-9470e4efde84","video_complete","theverge.com","Runway","Middle Banner - Standard","Connected TV","","",1144780,"CVS",7.56,"MDI1"
"1bae14d3-9e4d-4ce0-85a8-92e2d6630d28","impression","theverge.com","Hover","Runway Premium","Phone","","",1144790,"Apple",7.43,"MDI1"
"1bae14d3-9e4d-4ce0-85a8-92e2d6630d28","impression","theverge.com","Hover","Runway Premium","Phone","","",1144790,"Apple",7.43,"MDI1"
"2671a647-085a-4b0d-b221-c8bd8eac9bda","video_complete","tmz.com","ABA Display","Runway Premium","Phone","","",1144800,"Home Depot",7.48,"MDI1"
"2671a647-085a-4b0d-b221-c8bd8eac9bda","video_complete","tmz.com","ABA Display","Runway Premium","Phone","","",1144800,"Home Depot",7.48,"MDI1"
"78281ce8-ddc8-49b0-9b6e-b0eac723fa0e","video_start","people.com","ABA Display","Runway Premium","Phone","","",1144761,"Old Navy",7.41,"MDI1"
"cbde7142-20b2-4e4c-818e-5a9a2153c078","video_firstquartile","theverge.com","ABA Display","Middle Banner - Standard","Phone","","",1144800,"Home Depot",7.42,"MDI1"
"832aa3ec-ef1b-4fdf-a5af-823b1d90d7b7","video_start","forbes.com","Breakaway","Middle Banner - Standard","Phone","","",1144761,"Old Navy",7.4,"MDI1"
"084fa44d-5816-4485-9594-3d688d4535b0","video_thirdquartile","tmz.com","HighRise","Breakaway Display","Connected TV","","",1144800,"Home Depot",7.49,"MDI1"
"ffa29ff8-4bb5-48f0-bef2-393b61830928","video_start","theverge.com","Runway","CTV Venti Package","Computer","","",1144800,"Home Depot",7.44,"MDI1"
"56140b17-c4d4-40ad-9d36-009e38184846","video_load","variety.com","Runway","Breakaway Display","Phone","","",1144721,"Starbucks",7.49,"MDI1"
"57f71daa-2f55-46c7-8685-7ef74544a365","video_thirdquartile","weather.com","HighRise","Breakaway Display","Phone","","",1144721,"Starbucks",7.4,"MDI1"
"9a8d72a1-522d-4d62-b2ae-f8e387543ce5","click","weather.com","HighRise","Mobile Hover","Computer","","",1144673,"Walmart Grocery",7.49,"MDI1"
"2de6f196-2a23-43a2-8d41-d7e37817cd69","video_thirdquartile","espn.com","Runway","Anchor w Video Package","Tablet","","",1144800,"Home Depot",7.41,"MDI1"
"2de6f196-2a23-43a2-8d41-d7e37817cd69","video_thirdquartile","espn.com","Runway","Anchor w Video Package","Tablet","","",1144800,"Home Depot",7.41,"MDI1"
"2de6f196-2a23-43a2-8d41-d7e37817cd69","video_thirdquartile","espn.com","Runway","Anchor w Video Package","Tablet","","",1144800,"Home Depot",7.41,"MDI1"
"2de6f196-2a23-43a2-8d41-d7e37817cd69","video_thirdquartile","espn.com","Runway","Anchor w Video Package","Tablet","","",1144800,"Home Depot",7.41,"MDI1"
"e280a77a-4396-43a0-99d9-5bdad7e464d5","impression","theverge.com","ABA Display","Mobile Hover","Tablet","","",1144720,"McDonalds",7.42,"MDI1"
"7964e71c-5366-4fb5-ae3d-851cf3450601","impression","cnn.com","Hover","Mobile Hover","Computer","","Tubi",1144760,"Nike",7.44,"MDI1"
"7964e71c-5366-4fb5-ae3d-851cf3450601","impression","cnn.com","Hover","Mobile Hover","Computer","","Tubi",1144760,"Nike",7.44,"MDI1"
"e75f1fda-5ef0-4caa-9df7-50c51a1fb0ef","click","usatoday.com","Hover","Mobile Hover","Computer","","",1144760,"Nike",7.45,"MDI1"
"e75f1fda-5ef0-4caa-9df7-50c51a1fb0ef","click","usatoday.com","Hover","Mobile Hover","Computer","","",1144760,"Nike",7.45,"MDI1"
"3820edc8-584d-4518-b712-a5a550a34455","click","theverge.com","HighRise","Anchor w Video Package","Phone","","",1144673,"Walmart Grocery",7.52,"MDI1"
"c78878e4-6016-459d-9c57-8cbcfbae7205","impression","forbes.com","Venti","Anchor w Video Package","Phone","","",1144750,"Target",7.39,"MDI1"
"c78878e4-6016-459d-9c57-8cbcfbae7205","impression","forbes.com","Venti","Anchor w Video Package","Phone","","",1144750,"Target",7.39,"MDI1"
"56f5fe6a-bf0b-455e-9d1f-44cdc0ee666e","video_midpoint","techcrunch.com","Runway","Anchor w Video Package","Computer","","",1144800,"Home Depot",7.41,"MDI1"
"56f5fe6a-bf0b-455e-9d1f-44cdc0ee666e","video_midpoint","techcrunch.com","Runway","Anchor w Video Package","Computer","","",1144800,"Home Depot",7.41,"MDI1"
"e0661111-c1f4-46e4-8172-eab46ae62787","video_thirdquartile","buzzfeed.com","Breakaway","Runway Premium","Phone","","",1144722,"Chick-fil-A",7.45,"MDI1"
"aab57286-322d-4315-97f7-9405781e4315","impression","forbes.com","Runway","Runway Premium","Connected TV","","Pluto TV",1144720,"McDonalds",7.47,"MDI1"
"aab57286-322d-4315-97f7-9405781e4315","impression","forbes.com","Runway","Runway Premium","Connected TV","","Pluto TV",1144720,"McDonalds",7.47,"MDI1"
"80ff2bb2-2864-451a-aff1-3f4ca264b792","video_start","forbes.com","ABA Display","Mobile Hover","Connected TV","","",1144721,"Starbucks",7.42,"MDI1"
"b16dc9b8-ff4f-4a9a-aacf-88aa698ecaf1","video_midpoint","theverge.com","Hover","Anchor w Video Package","Connected TV","Android TV","",1144721,"Starbucks",7.46,"MDI1"
"d546cccf-b43d-4c0b-a111-344b571d7b45","click","nytimes.com","Venti","Mobile Hover","Phone","Fire TV","",1144721,"Starbucks",7.68,"MDI1"
"1c86e59f-37f0-4f0b-a20f-0e6cb7f910c4","video_complete","buzzfeed.com","Runway","Anchor w Video Package","Computer","","",1144760,"Nike",7.42,"MDI1"
"1c86e59f-37f0-4f0b-a20f-0e6cb7f910c4","video_complete","buzzfeed.com","Runway","Anchor w Video Package","Computer","","",1144760,"Nike",7.42,"MDI1"
"1c86e59f-37f0-4f0b-a20f-0e6cb7f910c4","video_complete","buzzfeed.com","Runway","Anchor w Video Package","Computer","","",1144760,"Nike",7.42,"MDI1"
"1c86e59f-37f0-4f0b-a20f-0e6cb7f910c4","video_complete","buzzfeed.com","Runway","Anchor w Video Package","Computer","","",1144760,"Nike",7.42,"MDI1"
"25b9292a-f68a-4390-b242-fe628894b3e5","impression","buzzfeed.com","ABA Display","Mobile Hover","Phone","Android TV","",1144673,"Walmart Grocery",7.54,"MDI1"
"ecc46c76-12b1-4cab-9704-698840bf265d","video_firstquartile","buzzfeed.com","ABA Display","Mobile Hover","Tablet","","",1144761,"Old Navy",7.39,"MDI1"
"9c6dc7fc-6aaf-4a2e-a829-7a3c13f49721","video_start","theverge.com","Venti","Mobile Hover","Connected TV","","",1144761,"Old Navy",7.4,"MDI1"
"505b5588-4143-4032-abff-373237d71d63","video_complete","weather.com","Venti","Anchor w Video Package","Phone","","",1144790,"Apple",7.44,"MDI1"
"b022d1b8-cf67-4e3f-86e9-96ee3677c9dc","impression","usatoday.com","Venti","CTV Venti Package","Phone","","",1144761,"Old Navy",7.41,"MDI1"
"cb7b893b-38f0-44e3-a400-35e2913a187a","video_complete","buzzfeed.com","Runway","Breakaway Display","Connected TV","Samsung TV","Tubi",1144790,"Apple",7.39,"MDI1"
"cb7b893b-38f0-44e3-a400-35e2913a187a","video_complete","buzzfeed.com","Runway","Breakaway Display","Connected TV","Samsung TV","Tubi",1144790,"Apple",7.39,"MDI1"
"9fbf8330-0434-472a-9501-ac0840c50869","video_start","nytimes.com","ABA Display","CTV Venti Package","Computer","","Peacock",1144760,"Nike",7.41,"MDI1"
"1da24124-8c11-4add-8f9a-6092ac3fee69","video_load","techcrunch.com","Runway","CTV Venti Package","Connected TV","","",1144850,"Sephora",7.48,"MDI1"
"086bf384-6fb8-4cd1-8a39-c6f01177a13d","video_complete","weather.com","Runway","CTV Venti Package","Phone","Roku","",1144760,"Nike",7.54,"MDI1"
"fc9108f4-fde0-4fa9-9c67-682178e1c75d","video_load","usatoday.com","Breakaway","Breakaway Display","Computer","","",1144760,"Nike",7.42,"MDI1"
"59fcca81-c70f-4ad3-aef6-6964ded8c688","video_thirdquartile","weather.com","Hover","Runway Premium","Tablet","","",1144761,"Old Navy",7.44,"MDI1"
"59fcca81-c70f-4ad3-aef6-6964ded8c688","video_thirdquartile","weather.com","Hover","Runway Premium","Tablet","","",1144761,"Old Navy",7.44,"MDI1"
"985fd76c-fdde-4d16-9031-5f5231b3aacb","impression","nytimes.com","Venti","Runway Premium","Computer","","",1144800,"Home Depot",7.39,"MDI1"
"985fd76c-fdde-4d16-9031-5f5231b3aacb","impression","nytimes.com","Venti","Runway Premium","Computer","","",1144800,"Home Depot",7.39,"MDI1"
"95b72877-0b91-4da6-b998-e961e9394aee","video_complete","tmz.com","Hover","CTV Venti Package","Phone","","Peacock",1144673,"Walmart Grocery",7.41,"MDI1"
"95b72877-0b91-4da6-b998-e961e9394aee","video_complete","tmz.com","Hover","CTV Venti Package","Phone","","Peacock",1144673,"Walmart Grocery",7.41,"MDI1"
"95b72877-0b91-4da6-b998-e961e9394aee","video_complete","tmz.com","Hover","CTV Venti Package","Phone","","Peacock",1144673,"Walmart Grocery",7.41,"MDI1"
"14b242f9-f5db-4600-b642-2d04dc2c9542","impression","usatoday.com","Venti","Mobile Hover","Tablet","","Pluto TV",1144722,"Chick-fil-A",7.41,"MDI1"
"14b242f9-f5db-4600-b642-2d04dc2c9542","impression","usatoday.com","Venti","Mobile Hover","Tablet","","Pluto TV",1144722,"Chick-fil-A",7.41,"MDI1"
"edad457d-5b37-40c3-92f8-5d1a634a6683","video_firstquartile","weather.com","HighRise","Anchor w Video Package","Connected TV","","",1144800,"Home Depot",7.44,"MDI1"
"edad457d-5b37-40c3-92f8-5d1a634a6683","video_firstquartile","weather.com","HighRise","Anchor w Video Package","Connected TV","","",1144800,"Home Depot",7.44,"MDI1"
"cedf772b-1691-4e40-9057-677c3734c556","video_complete","usatoday.com","Venti","Breakaway Display","Phone","","Paramount+",1144910,"Netflix",7.55,"MDI1"
"a726b2c6-e629-4423-85d3-414fcbb7cc6a","video_firstquartile","variety.com","Runway","Breakaway Display","Phone","Apple TV","",1144760,"Nike",7.47,"MDI1"
"373d933e-63fd-4c35-8ea4-ea36ac76f2af","video_load","tmz.com","HighRise","Runway Premium","Connected TV","Apple TV","Fubo TV",1144910,"Netflix",7.51,"MDI1"
"d853ecf4-e753-4416-8075-4569d01f24bc","click","variety.com","HighRise","CTV Venti Package","Tablet","","Peacock",1144720,"McDonalds",7.42,"MDI1"
"2d46bfb6-9a98-4e20-ac67-43b93748eef3","video_thirdquartile","cnn.com","Venti","Breakaway Display","Tablet","","Peacock",1144760,"Nike",7.49,"MDI1"
"96c76f08-e6c9-4ecd-b422-9490789499f7","video_firstquartile","buzzfeed.com","Breakaway","Middle Banner - Standard","Phone","Roku","Tubi",1144910,"Netflix",7.53,"MDI1"
"96c76f08-e6c9-4ecd-b422-9490789499f7","video_firstquartile","buzzfeed.com","Breakaway","Middle Banner - Standard","Phone","Roku","Tubi",1144910,"Netflix",7.53,"MDI1"
"e3cb6902-21d3-4016-b48e-b23b2ef7d82e","video_complete","variety.com","ABA Display","CTV Venti Package","Connected TV","","",1144760,"Nike",7.56,"MDI1"
"85d8dad3-cd64-41f4-a66e-1690d2e13856","click","tmz.com","HighRise","Mobile Hover","Phone","","",1144721,"Starbucks",7.49,"MDI1"
"85d8dad3-cd64-41f4-a66e-1690d2e13856","click","tmz.com","HighRise","Mobile Hover","Phone","","",1144721,"Starbucks",7.49,"MDI1"
"d026b6e3-9ccb-49fc-8ede-461ffbdae456","video_firstquartile","forbes.com","HighRise","Breakaway Display","Tablet","","Fubo TV",1144721,"Starbucks",7.46,"MDI1"
"d026b6e3-9ccb-49fc-8ede-461ffbdae456","video_firstquartile","forbes.com","HighRise","Breakaway Display","Tablet","","Fubo TV",1144721,"Starbucks",7.46,"MDI1"
"d026b6e3-9ccb-49fc-8ede-461ffbdae456","video_firstquartile","forbes.com","HighRise","Breakaway Display","Tablet","","Fubo TV",1144721,"Starbucks",7.46,"MDI1"
"d026b6e3-9ccb-49fc-8ede-461ffbdae456","video_firstquartile","forbes.com","HighRise","Breakaway Display","Tablet","","Fubo TV",1144721,"Starbucks",7.46,"MDI1"
"49fa62b7-b174-427e-a2c2-3e0a291e363f","video_midpoint","buzzfeed.com","Venti","Mobile Hover","Connected TV","","Pluto TV",1144780,"CVS",7.48,"MDI1"
"49fa62b7-b174-427e-a2c2-3e0a291e363f","video_midpoint","buzzfeed.com","Venti","Mobile Hover","Connected TV","","Pluto TV",1144780,"CVS",7.48,"MDI1"
"dc698bf1-303f-487f-ab9a-fb9d104948e3","click","people.com","Runway","Runway Premium","Connected TV","","",1144790,"Apple",7.43,"MDI1"
"dc698bf1-303f-487f-ab9a-fb9d104948e3","click","people.com","Runway","Runway Premium","Connected TV","","",1144790,"Apple",7.43,"MDI1"
"84165fed-e6c6-4ab9-8980-fa34800d0c01","video_midpoint","weather.com","Hover","Middle Banner - Standard","Phone","","Fubo TV",1144761,"Old Navy",7.55,"MDI1"
"8d0cdf07-885b-4cdf-a72a-a1f891b15d3d","video_complete","weather.com","Venti","CTV Venti Package","Connected TV","Apple TV","",1144780,"CVS",7.64,"MDI1"
"f875066f-c532-466c-b2be-6e71691fa25b","click","variety.com","Venti","CTV Venti Package","Connected TV","","",1144750,"Target",7.57,"MDI1"
"f875066f-c532-466c-b2be-6e71691fa25b","click","variety.com","Venti","CTV Venti Package","Connected TV","","",1144750,"Target",7.57,"MDI1"
"5ae3f0a0-51fb-4ca9-a59d-e340995da7ed","impression","variety.com","Hover","Mobile Hover","Phone","","",1144790,"Apple",7.41,"MDI1"
"cdf2eab3-37ba-4291-8662-718c838b9dcc","video_firstquartile","people.com","Hover","Middle Banner - Standard","Connected TV","","",1144722,"Chick-fil-A",7.44,"MDI1"
"1602722c-98be-4ad1-a4bd-44a894491824","impression","forbes.com","Hover","Mobile Hover","Connected TV","Android TV","",1144780,"CVS",7.52,"MDI1"
"41e78ad0-f5fa-493f-aa4b-e4489443cdb6","video_complete","espn.com","Venti","Breakaway Display","Connected TV","","",1144800,"Home Depot",7.45,"MDI1"
"41e78ad0-f5fa-493f-aa4b-e4489443cdb6","video_complete","espn.com","Venti","Breakaway Display","Connected TV","","",1144800,"Home Depot",7.45,"MDI1"
"589b030b-186a-4705-b7f6-533825e1ba22","impression","variety.com","Venti","Anchor w Video Package","Computer","","",1144673,"Walmart Grocery",7.41,"MDI1"
"220cd461-ea23-4d69-9911-97511d4bc359","click","theverge.com","Venti","Middle Banner - Standard","Connected TV","","Fubo TV",1144780,"CVS",7.5,"MDI1"
"386d2ec4-4289-40ec-9c4d-5e07398e6d13","video_firstquartile","cnn.com","Hover","Mobile Hover","Computer","","Peacock",1144720,"McDonalds",7.44,"MDI1"
"2f3e9d4a-6ba5-4e5c-8b28-952ce6e5c603","video_load","tmz.com","Hover","Runway Premium","Phone","","",1144910,"Netflix",7.52,"MDI1"
"5b5dad5c-1616-4ae1-b409-af2306aad971","video_firstquartile","buzzfeed.com","Runway","Runway Premium","Phone","Apple TV","",1144750,"Target",7.44,"MDI1"
"5b5dad5c-1616-4ae1-b409-af2306aad971","video_firstquartile","buzzfeed.com","Runway","Runway Premium","Phone","Apple TV","",1144750,"Target",7.44,"MDI1"
"b54d3700-29bc-40a5-ae80-88525001e392","video_start","cnn.com","ABA Display","Runway Premium","Computer","","",1144800,"Home Depot",7.42,"MDI1"
"408a9b21-3631-4211-9adf-b49d17d30aac","click","people.com","ABA Display","Middle Banner - Standard","Tablet","","",1144850,"Sephora",7.48,"MDI1"
"f7bab7ee-f4c9-4427-bd18-8fd1ef445c0c","video_complete","cnn.com","ABA Display","Middle Banner - Standard","Tablet","","",1144910,"Netflix",7.5,"MDI1"
"ae2c4b48-255f-436d-9919-4e389ba1db0f","click","cnn.com","ABA Display","Anchor w Video Package","Phone","Roku","",1144790,"Apple",7.41,"MDI1"
"c805c22d-82da-496a-8a26-9ecff672d5df","video_thirdquartile","nytimes.com","HighRise","Middle Banner - Standard","Connected TV","Android TV","",1144800,"Home Depot",7.59,"MDI1"
"71e7bf76-7835-40d1-b4bd-704a819cacbe","video_start","espn.com","HighRise","Anchor w Video Package","Computer","","",1144850,"Sephora",7.4,"MDI1"
"71e7bf76-7835-40d1-b4bd-704a819cacbe","video_start","espn.com","HighRise","Anchor w Video Package","Computer","","",1144850,"Sephora",7.4,"MDI1"
"71e7bf76-7835-40d1-b4bd-704a819cacbe","video_start","espn.com","HighRise","Anchor w Video Package","Computer","","",1144850,"Sephora",7.4,"MDI1"
"c83daefd-eb41-440e-a13e-c834dbe69a73","video_start","cnn.com","ABA Display","Runway Premium","Connected TV","Android TV","",1144761,"Old Navy",7.51,"MDI1"
"c83daefd-eb41-440e-a13e-c834dbe69a73","video_start","cnn.com","ABA Display","Runway Premium","Connected TV","Android TV","",1144761,"Old Navy",7.51,"MDI1"
"dc3c0cdc-6ba9-4745-861d-e6c655b55c8b","video_start","tmz.com","HighRise","Middle Banner - Standard","Connected TV","","",1144780,"CVS",7.44,"MDI1"
"dc3c0cdc-6ba9-4745-861d-e6c655b55c8b","video_start","tmz.com","HighRise","Middle Banner - Standard","Connected TV","","",1144780,"CVS",7.44,"MDI1"
"dc3c0cdc-6ba9-4745-861d-e6c655b55c8b","video_start","tmz.com","HighRise","Middle Banner - Standard","Connected TV","","",1144780,"CVS",7.44,"MDI1"
"dc3c0cdc-6ba9-4745-861d-e6c655b55c8b","video_start","tmz.com","HighRise","Middle Banner - Standard","Connected TV","","",1144780,"CVS",7.44,"MDI1"
"429386c9-07ae-430b-b2dc-cc3b82322d20","video_start","weather.com","HighRise","CTV Venti Package","Computer","","",1144760,"Nike",7.4,"MDI1"
"022e1a51-a6b6-46c5-a732-6b086d46618b","video_midpoint","nytimes.com","ABA Display","Runway Premium","Connected TV","","",1144790,"Apple",7.4,"MDI1"
"022e1a51-a6b6-46c5-a732-6b086d46618b","video_midpoint","nytimes.com","ABA Display","Runway Premium","Connected TV","","",1144790,"Apple",7.4,"MDI1"
"1a99cc82-ce32-4cfb-bb6b-2300703adea7","impression","forbes.com","HighRise","Middle Banner - Standard","Tablet","","",1144790,"Apple",7.46,"MDI1"
"5340a7ad-80c8-4e36-bd23-15873e21a87b","video_thirdquartile","people.com","Breakaway","Anchor w Video Package","Connected TV","Roku","",1144780,"CVS",7.46,"MDI1"
"5340a7ad-80c8-4e36-bd23-15873e21a87b","video_thirdquartile","people.com","Breakaway","Anchor w Video Package","Connected TV","Roku","",1144780,"CVS",7.46,"MDI1"
"902f5ebb-eb71-46fe-8a8a-f3bee8926ee9","impression","techcrunch.com","ABA Display","Mobile Hover","Tablet","","",1144721,"Starbucks",7.48,"MDI1"
"902f5ebb-eb71-46fe-8a8a-f3bee8926ee9","impression","techcrunch.com","ABA Display","Mobile Hover","Tablet","","",1144721,"Starbucks",7.48,"MDI1"
"902f5ebb-eb71-46fe-8a8a-f3bee8926ee9","impression","techcrunch.com","ABA Display","Mobile Hover","Tablet","","",1144721,"Starbucks",7.48,"MDI1"
"902f5ebb-eb71-46fe-8a8a-f3bee8926ee9","impression","techcrunch.com","ABA Display","Mobile Hover","Tablet","","",1144721,"Starbucks",7.48,"MDI1"
"3acb785e-b59b-499a-ad57-488a626576ae","video_midpoint","theverge.com","ABA Display","Mobile Hover","Computer","","",1144910,"Netflix",7.43,"MDI1"
"3acb785e-b59b-499a-ad57-488a626576ae","video_midpoint","theverge.com","ABA Display","Mobile Hover","Computer","","",1144910,"Netflix",7.43,"MDI1"
"fde5c6e9-ecd8-4a4c-8bd0-7072961dcc24","video_complete","usatoday.com","ABA Display","Middle Banner - Standard","Tablet","","",1144721,"Starbucks",7.47,"MDI1"
"111d88ac-625c-44ab-a04c-e0de8d8e16a9","video_start","cnn.com","Hover","Middle Banner - Standard","Connected TV","","",1144780,"CVS",7.5,"MDI1"
"473a1e6d-754a-48a0-a135-980edad64015","video_complete","forbes.com","HighRise","Anchor w Video Package","Phone","","",1144761,"Old Navy",7.46,"MDI1"
"c0bcd1e1-eee2-45b9-99d5-00b344273bca","impression","people.com","Venti","Middle Banner - Standard","Connected TV","","Fubo TV",1144750,"Target",7.49,"MDI1"
"c0bcd1e1-eee2-45b9-99d5-00b344273bca","impression","people.com","Venti","Middle Banner - Standard","Connected TV","","Fubo TV",1144750,"Target",7.49,"MDI1"
"c0bcd1e1-eee2-45b9-99d5-00b344273bca","impression","people.com","Venti","Middle Banner - Standard","Connected TV","","Fubo TV",1144750,"Target",7.49,"MDI1"
"49dc011b-86bd-48b7-86b7-f0b35627410c","click","usatoday.com","Breakaway","Mobile Hover","Phone","","",1144780,"CVS",7.47,"MDI1"
"e2aa096f-9803-4c90-a90d-e0214c07640c","video_midpoint","forbes.com","Hover","Runway Premium","Tablet","","",1144800,"Home Depot",7.44,"MDI1"
"e2aa096f-9803-4c90-a90d-e0214c07640c","video_midpoint","forbes.com","Hover","Runway Premium","Tablet","","",1144800,"Home Depot",7.44,"MDI1"
"95b67c86-e564-4cb0-b91f-cda78c5cf98e","impression","tmz.com","Breakaway","Anchor w Video Package","Connected TV","","",1144721,"Starbucks",7.48,"MDI1"
"95b67c86-e564-4cb0-b91f-cda78c5cf98e","impression","tmz.com","Breakaway","Anchor w Video Package","Connected TV","","",1144721,"Starbucks",7.48,"MDI1"
"95b67c86-e564-4cb0-b91f-cda78c5cf98e","impression","tmz.com","Breakaway","Anchor w Video Package","Connected TV","","",1144721,"Starbucks",7.48,"MDI1"
"1e2a19f9-776e-4ebf-9a30-f63f8d3d723a","video_complete","nytimes.com","Breakaway","Anchor w Video Package","Computer","Android TV","",1144910,"Netflix",7.43,"MDI1"
"1e2a19f9-776e-4ebf-9a30-f63f8d3d723a","video_complete","nytimes.com","Breakaway","Anchor w Video Package","Computer","Android TV","",1144910,"Netflix",7.43,"MDI1"
"69472545-9530-475c-9057-c804b48e6860","video_thirdquartile","techcrunch.com","Hover","Middle Banner - Standard","Computer","","",1144722,"Chick-fil-A",7.42,"MDI1"
"bcd2e3db-4e46-442b-8f46-bbb41c588814","click","usatoday.com","ABA Display","Runway Premium","Computer","","",1144720,"McDonalds",7.41,"MDI1"
"3a0e3f7b-a761-411d-93f3-b1af3a3205e4","click","people.com","Breakaway","Breakaway Display","Phone","LG Smart TV","",1144760,"Nike",7.65,"MDI1"
"3a0e3f7b-a761-411d-93f3-b1af3a3205e4","click","people.com","Breakaway","Breakaway Display","Phone","LG Smart TV","",1144760,"Nike",7.65,"MDI1"
"3a0e3f7b-a761-411d-93f3-b1af3a3205e4","click","people.com","Breakaway","Breakaway Display","Phone","LG Smart TV","",1144760,"Nike",7.65,"MDI1"
"1c8d74af-b29f-495f-a745-4b185c11dbc1","video_midpoint","forbes.com","HighRise","CTV Venti Package","Phone","","",1144780,"CVS",7.44,"MDI1"
"ab2f8dd6-cd15-4850-b4fd-3bc9faaa1821","video_thirdquartile","forbes.com","Venti","Anchor w Video Package","Tablet","","",1144780,"CVS",7.41,"MDI1"
"ab2f8dd6-cd15-4850-b4fd-3bc9faaa1821","video_thirdquartile","forbes.com","Venti","Anchor w Video Package","Tablet","","",1144780,"CVS",7.41,"MDI1"
"ab2f8dd6-cd15-4850-b4fd-3bc9faaa1821","video_thirdquartile","forbes.com","Venti","Anchor w Video Package","Tablet","","",1144780,"CVS",7.41,"MDI1"
"ab2f8dd6-cd15-4850-b4fd-3bc9faaa1821","video_thirdquartile","forbes.com","Venti","Anchor w Video Package","Tablet","","",1144780,"CVS",7.41,"MDI1"
"df74e7ef-0c89-490f-833e-5c75ba2828d6","video_start","techcrunch.com","ABA Display","Mobile Hover","Connected TV","","",1144673,"Walmart Grocery",7.48,"MDI1"
"df74e7ef-0c89-490f-833e-5c75ba2828d6","video_start","techcrunch.com","ABA Display","Mobile Hover","Connected TV","","",1144673,"Walmart Grocery",7.48,"MDI1"
"3417abea-5ef5-4189-bdf0-838d461da6fb","video_complete","people.com","HighRise","CTV Venti Package","Phone","","Tubi",1144720,"McDonalds",7.46,"MDI1"
"41e6f56b-dca2-4025-832d-bf0f0b84ad33","click","theverge.com","Breakaway","Mobile Hover","Computer","Apple TV","",1144673,"Walmart Grocery",7.41,"MDI1"
"41e6f56b-dca2-4025-832d-bf0f0b84ad33","click","theverge.com","Breakaway","Mobile Hover","Computer","Apple TV","",1144673,"Walmart Grocery",7.41,"MDI1"
"fde12cf6-eaee-4851-921e-68a1eb4880b1","video_thirdquartile","forbes.com","Runway","CTV Venti Package","Phone","Fire TV","Fubo TV",1144780,"CVS",7.4,"MDI1"
"e94ee3e3-2b5e-42f9-bf66-b8efe9d47d80","video_midpoint","variety.com","Venti","Middle Banner - Standard","Connected TV","","",1144780,"CVS",7.54,"MDI1"
"db70ab73-aeb7-429b-b684-dc4e964042f0","video_complete","theverge.com","HighRise","Mobile Hover","Tablet","","",1144750,"Target",7.42,"MDI1"
"f4469d4a-1635-4b60-8863-eb6cd327d3dc","click","variety.com","ABA Display","Mobile Hover","Tablet","","",1144722,"Chick-fil-A",7.45,"MDI1"
"f4469d4a-1635-4b60-8863-eb6cd327d3dc","click","variety.com","ABA Display","Mobile Hover","Tablet","","",1144722,"Chick-fil-A",7.45,"MDI1"
"e4170d52-2e36-4ee3-8f46-6d2ebf05eef0","click","people.com","Venti","Anchor w Video Package","Tablet","","",1144800,"Home Depot",7.53,"MDI1"
"020e3304-0a9a-47c5-8182-292866edad5f","video_start","espn.com","Runway","Breakaway Display","Phone","Android TV","Paramount+",1144800,"Home Depot",7.42,"MDI1"
"ac93b1a3-27c0-4ae6-a4a4-2f916d8893c4","video_start","techcrunch.com","HighRise","Anchor w Video Package","Tablet","","Paramount+",1144750,"Target",7.42,"MDI1"
"5c1f4845-c942-461c-8385-701c8c630d68","impression","techcrunch.com","HighRise","Mobile Hover","Connected TV","","",1144720,"McDonalds",7.5,"MDI1"
"5c1f4845-c942-461c-8385-701c8c630d68","impression","techcrunch.com","HighRise","Mobile Hover","Connected TV","","",1144720,"McDonalds",7.5,"MDI1"
"6583933a-56c3-4754-afeb-6989aceb59eb","video_midpoint","nytimes.com","HighRise","Runway Premium","Connected TV","","Paramount+",1144722,"Chick-fil-A",7.41,"MDI1"
"5d004b0d-cfc7-494b-a6fc-0ea0d8b1d1a0","video_load","theverge.com","Hover","CTV Venti Package","Connected TV","","",1144720,"McDonalds",7.53,"MDI1"
"f104a892-01e0-4013-a26d-eb06e3e4b005","click","nytimes.com","Hover","Runway Premium","Connected TV","","",1144721,"Starbucks",7.51,"MDI1"
"3272d63c-9fe9-485c-82a2-ac3a56765c16","video_midpoint","cnn.com","HighRise","CTV Venti Package","Connected TV","","",1144790,"Apple",7.55,"MDI1"
