"IMPRESSIONID","BRAND_ID","BRAND_NAME","PURCHASE_AMOUNT","TX_COUNT","PURCHASE_MONTH","MATCH_CODE","MATCH_LEVEL"
"54c6314f-dbd1-4cd6-98e3-c63320fbebe9",1144750,"Target",9.63,8,"2026-03-01","EXCT","INDIVIDUAL"
"766e9228-6592-4748-9266-552b5a365ed2",1144910,"Netflix",8.33,3,"2025-04-01","EXCT","INDIVIDUAL"
"7e77a0a9-8a6c-47dd-98b9-2b3d819c8e0a",1144850,"Sephora",7.87,1,"2026-08-01","EXCT","INDIVIDUAL"
"929eead2-f5c4-41ef-a2bb-0c77ac13d71d",1144790,"Apple",7.88,1,"2025-08-01","EXCT","INDIVIDUAL"
"5f41de99-b65b-4760-9d08-06bdede7d59d",1144673,"Walmart Grocery",8.08,2,"2025-08-01","EXCT","INDIVIDUAL"
"264f2fec-0e14-4f38-99d2-69d4b1601ef6",1144720,"McDonalds",8.21,3,"2025-08-01","EXCT","INDIVIDUAL"
"0230a75e-200b-4c9f-84e5-35cd8445ce67",1144850,"Sephora",7.64,1,"2025-06-01","EXCT","INDIVIDUAL"
"e7029595-a9b8-4580-a386-ed0cb046bebb",1144761,"Old Navy",7.61,1,"2025-04-01","EXCT","INDIVIDUAL"
"7259790f-57d4-41fb-9a82-7bd86cf6a4d9",1144750,"Target",8,2,"2026-08-01","EXCT","INDIVIDUAL"
"d3991bd3-14db-44f8-a3d7-135dff48da10",1144673,"Walmart Grocery",8.2,3,"2026-01-01","EXCT","INDIVIDUAL"
"7b656ec4-fdc1-40c3-a1c5-6aa07b4714a9",1144780,"CVS",8.12,2,"2026-07-01","EXCT","INDIVIDUAL"
"bf448c29-9730-4bed-b3c4-36905771a08c",1144761,"Old Navy",8.14,2,"2025-09-01","EXCT","INDIVIDUAL"
"73bdc717-b49b-43ca-bd8b-5371b6ed7bd6",1144750,"Target",7.47,1,"2026-08-01","EXCT","INDIVIDUAL"
"9e12c7f7-b53d-430b-b856-e358f20a50f8",1144790,"Apple",8.34,3,"2026-07-01","EXCT","INDIVIDUAL"
"7ee529f7-96d1-4a78-8e6f-b3731caf436b",1144720,"McDonalds",7.88,1,"2026-02-01","EXCT","INDIVIDUAL"
"fdfdc425-b818-4b61-98ed-6a5e694f1b16",1144761,"Old Navy",8.84,5,"2026-07-01","EXCT","INDIVIDUAL"
"1ead6006-5cd8-4974-91cf-4cd1dc9cae3a",1144800,"Home Depot",7.69,1,"2026-03-01","EXCT","INDIVIDUAL"
"6846bbd5-e607-4710-8c72-290b6cffbd64",1144720,"McDonalds",7.44,1,"2025-12-01","EXCT","INDIVIDUAL"
"af224089-ea75-486c-afa3-ab07fc25f23c",1144720,"McDonalds",7.99,2,"2025-04-01","EXCT","INDIVIDUAL"
"1968d975-5b52-4cd4-baad-85feed547206",1144721,"Starbucks",8.18,3,"2026-04-01","EXCT","INDIVIDUAL"
"ff850318-6a55-43d6-9d91-e5a4de713b2f",1144761,"Old Navy",7.99,2,"2026-02-01","EXCT","INDIVIDUAL"
"d4c258ea-65e9-4c36-9502-c3d18fb4a93e",1144780,"CVS",7.61,1,"2026-01-01","EXCT","INDIVIDUAL"
"3cd89989-cbff-485a-aa0d-3633f22e6536",1144750,"Target",8.27,3,"2025-10-01","EXCT","INDIVIDUAL"
"afab2c50-20e7-4530-8278-cd4792b6b9d6",1144760,"Nike",8.66,5,"2025-10-01","EXCT","INDIVIDUAL"
"5a53f9cc-e702-4026-8b62-36d061ed6e17",1144800,"Home Depot",7.56,1,"2026-06-01","EXCT","INDIVIDUAL"
"9e4c8c65-8f29-47e5-8c8e-a01b3f02777a",1144721,"Starbucks",8.57,4,"2025-07-01","EXCT","INDIVIDUAL"
"f025be82-459a-48c3-83fe-00e88d92959d",1144721,"Starbucks",8.1,2,"2026-08-01","EXCT","INDIVIDUAL"
"d98e0fed-d309-4081-90b1-e6a3d47fc71f",1144760,"Nike",7.91,2,"2025-12-01","EXCT","INDIVIDUAL"
"dbbbf2f3-a2f1-450d-9bee-66659511d642",1144721,"Starbucks",7.98,2,"2026-01-01","EXCT","INDIVIDUAL"
"ec2fbcce-9894-4441-8a69-3f013c185061",1144722,"Chick-fil-A",8.3,3,"2025-12-01","EXCT","INDIVIDUAL"
"00e10ad6-ba14-4615-946c-7a21f9ddb707",1144800,"Home Depot",7.69,1,"2025-08-01","EXCT","INDIVIDUAL"
"c58f7880-f9db-45c0-87db-2ceb1d1819d6",1144760,"Nike",7.66,1,"2026-07-01","EXCT","INDIVIDUAL"
"d4792148-0a48-4a20-8742-410d67ca0051",1144910,"Netflix",7.97,2,"2026-01-01","EXCT","INDIVIDUAL"
"91635e40-6c3e-442c-8016-50b95d0da816",1144673,"Walmart Grocery",7.73,1,"2025-07-01","EXCT","INDIVIDUAL"
"a86766da-2106-4c66-bbbd-ee77e939c0f3",1144720,"McDonalds",7.54,1,"2026-07-01","EXCT","INDIVIDUAL"
"b107f4a4-85a5-43ce-8320-53615220ebc3",1144761,"Old Navy",7.54,1,"2026-07-01","EXCT","INDIVIDUAL"
"f208b9a6-c601-4315-a9cf-c50225330241",1144722,"Chick-fil-A",7.58,1,"2026-07-01","EXCT","INDIVIDUAL"
"54ce03d2-125a-43f1-acb3-6048f115e94c",1144761,"Old Navy",7.6,1,"2025-04-01","EXCT","INDIVIDUAL"
"190e6ea6-a3c6-49a2-b172-2b6156adec95",1144761,"Old Navy",7.52,1,"2025-12-01","EXCT","INDIVIDUAL"
"77a81fce-84a7-4e01-8298-f18691215f0f",1144910,"Netflix",8.17,3,"2025-08-01","EXCT","INDIVIDUAL"
"4fa662e8-c61a-441d-b5a9-c3aab633eef6",1144910,"Netflix",7.63,1,"2026-02-01","EXCT","INDIVIDUAL"
"4fc5ebb4-9eaf-4e96-9853-107af5d3dce5",1144720,"McDonalds",8.84,5,"2026-02-01","EXCT","INDIVIDUAL"
"5d992159-5c32-4219-ac1e-f574c5b315f1",1144750,"Target",7.65,1,"2026-05-01","EXCT","INDIVIDUAL"
"ed002240-3455-43de-b877-8cc569054232",1144720,"McDonalds",7.84,1,"2026-08-01","EXCT","INDIVIDUAL"
"43ec3348-d559-49fe-a542-ec94474170e4",1144750,"Target",7.77,1,"2025-12-01","EXCT","INDIVIDUAL"
"c444c453-c391-4ce0-a04d-017ad72eeda1",1144910,"Netflix",7.71,1,"2026-08-01","EXCT","INDIVIDUAL"
"0d1abeb3-b32e-4977-87e2-ab8271a71b47",1144720,"McDonalds",8.06,2,"2025-08-01","EXCT","INDIVIDUAL"
"115ce53f-1e34-4ed5-b4ff-4713070f1f17",1144800,"Home Depot",8.18,3,"2026-04-01","EXCT","INDIVIDUAL"
"20fae955-84a2-4619-b966-857dc63a563d",1144721,"Starbucks",7.64,1,"2026-02-01","EXCT","INDIVIDUAL"
"7ad97f03-7130-4ccb-a328-6b1e2bf30069",1144790,"Apple",8.02,2,"2025-04-01","EXCT","INDIVIDUAL"
"317c25a0-9e45-4b65-b507-ba6f4b158c4a",1144722,"Chick-fil-A",7.61,1,"2026-06-01","EXCT","INDIVIDUAL"
"b7bc9538-0df5-449d-a57b-a83300b5273c",1144850,"Sephora",7.65,1,"2025-07-01","EXCT","INDIVIDUAL"
"43a9c6e9-abdd-42f9-aeb3-083627525217",1144800,"Home Depot",8.75,5,"2025-07-01","EXCT","INDIVIDUAL"
"932dcf66-426d-44b8-9d6e-9cb5e7eec142",1144750,"Target",7.8,1,"2026-09-01","EXCT","INDIVIDUAL"
"e778033d-5d0e-4835-8437-27e253292ddd",1144720,"McDonalds",7.64,1,"2025-07-01","EXCT","INDIVIDUAL"
"4765eb17-659f-4036-bc95-412e9ac7e747",1144722,"Chick-fil-A",7.84,1,"2026-08-01","EXCT","INDIVIDUAL"
"9fa93fba-fc26-4359-b6b8-01c9dacd0c03",1144850,"Sephora",8.25,3,"2026-01-01","EXCT","INDIVIDUAL"
"f9c2caf9-16ae-4249-9692-2210babf49a1",1144790,"Apple",8.28,3,"2025-09-01","EXCT","INDIVIDUAL"
"c890977e-e158-4f0b-ba68-d0fb7f824137",1144780,"CVS",7.56,1,"2025-09-01","EXCT","INDIVIDUAL"
"d8239382-e82b-4b0e-9544-7405d2d4d73c",1144790,"Apple",8.54,4,"2026-07-01","EXCT","INDIVIDUAL"
"1d9318bd-cd5a-4adc-9174-9fcb17c6d86b",1144850,"Sephora",9.68,9,"2025-12-01","EXCT","INDIVIDUAL"
"1f87b3e3-8cdb-4eb0-ae6f-125178c109e2",1144750,"Target",7.55,1,"2026-07-01","EXCT","INDIVIDUAL"
"e5759851-f273-474c-9cbe-753c0aaf5b62",1144761,"Old Navy",8.67,5,"2026-03-01","EXCT","INDIVIDUAL"
"030f1211-50a0-4826-8519-d2869a08e978",1144721,"Starbucks",7.53,1,"2026-03-01","EXCT","INDIVIDUAL"
"9ee82506-bbca-4a56-8227-a1bee9f340b7",1144761,"Old Navy",7.86,1,"2026-08-01","EXCT","INDIVIDUAL"
"375a4841-5914-46d1-b535-9c1c1d904043",1144790,"Apple",7.57,1,"2026-03-01","EXCT","INDIVIDUAL"
"254c18c8-d89c-47ef-b6dc-8464b4d00a78",1144800,"Home Depot",10.22,11,"2026-06-01","EXCT","INDIVIDUAL"
"4c00b864-b458-4bfa-9c60-264558787a93",1144761,"Old Navy",8.42,4,"2025-06-01","EXCT","INDIVIDUAL"
"f76881c0-b2fd-41ab-ae05-80df7c8650fc",1144790,"Apple",9.18,7,"2025-12-01","EXCT","INDIVIDUAL"
"6c6db063-4030-4484-9084-f08830cf327f",1144722,"Chick-fil-A",7.7,1,"2025-07-01","EXCT","INDIVIDUAL"
"9049258d-a875-44fe-b400-ef52d0b2bb99",1144721,"Starbucks",7.88,1,"2026-03-01","EXCT","INDIVIDUAL"
"f253e2ac-1993-4b8d-8502-11c97f0140bc",1144790,"Apple",8.04,2,"2025-10-01","EXCT","INDIVIDUAL"
"57828280-9a4b-4e3e-9e69-46b5d058a6b5",1144722,"Chick-fil-A",7.49,1,"2025-06-01","EXCT","INDIVIDUAL"
"ace265d2-46e4-4bfd-abd0-559a40c06735",1144722,"Chick-fil-A",7.92,2,"2026-07-01","EXCT","INDIVIDUAL"
"c522116a-b020-404b-a745-621067e7de9e",1144761,"Old Navy",7.87,1,"2026-02-01","EXCT","INDIVIDUAL"
"250c15ee-33df-41be-93e0-8a679ed64d63",1144761,"Old Navy",8.03,2,"2026-05-01","EXCT","INDIVIDUAL"
"0f5d85d7-2181-4bc1-9ba6-119a7acc7d65",1144673,"Walmart Grocery",9.1,6,"2025-11-01","EXCT","INDIVIDUAL"
"ba1689bd-a068-4754-9df1-9e1795db7b31",1144910,"Netflix",7.58,1,"2025-11-01","EXCT","INDIVIDUAL"
"73ab629e-44bf-44fa-a8bb-7d86cfccf792",1144800,"Home Depot",9.47,8,"2025-08-01","EXCT","INDIVIDUAL"
"2bd3635d-e6d4-42ce-9a5c-8a98cc8a5739",1144720,"McDonalds",8.71,5,"2026-04-01","EXCT","INDIVIDUAL"
"9ef5e5dd-abad-4189-9d4e-1cbaeba00898",1144910,"Netflix",7.51,1,"2026-04-01","EXCT","INDIVIDUAL"
"408dfd6b-c679-48f3-adad-7b806860d823",1144790,"Apple",7.95,2,"2026-04-01","EXCT","INDIVIDUAL"
"ec1af83f-d3e8-428e-9a99-8c77d07a97cf",1144760,"Nike",7.51,1,"2025-08-01","EXCT","INDIVIDUAL"
"abf5c4ef-fa11-41ef-96b9-c935151f0a0f",1144760,"Nike",7.89,2,"2025-05-01","EXCT","INDIVIDUAL"
"b84730a3-a9fe-45e6-bc9d-f3ee3571d4a9",1144760,"Nike",8.07,2,"2026-03-01","EXCT","INDIVIDUAL"
"aa0f1c6c-8e4a-4a4d-aa5f-c4cea1179954",1144780,"CVS",8.65,5,"2026-03-01","EXCT","INDIVIDUAL"
"f817bef4-6fc4-416c-9b28-2f52998804f9",1144750,"Target",7.86,1,"2026-03-01","EXCT","INDIVIDUAL"
"f07a5527-0a2a-491a-aac3-b39ea2e95eb3",1144720,"McDonalds",8.11,2,"2025-07-01","EXCT","INDIVIDUAL"
"3d34c5af-3b36-4173-b561-9fd550e76f21",1144790,"Apple",7.88,1,"2025-07-01","EXCT","INDIVIDUAL"
"6c15cc52-6e2f-4d38-8009-6aab09d61f37",1144760,"Nike",7.64,1,"2025-06-01","EXCT","INDIVIDUAL"
"e432d7d0-ae56-47f8-8cfd-90fa5ce2d666",1144750,"Target",8.46,4,"2025-09-01","EXCT","INDIVIDUAL"
"410ee296-fde4-4d1a-9dc9-c5567267dfa7",1144760,"Nike",7.73,1,"2025-09-01","EXCT","INDIVIDUAL"
"def5897a-4317-4920-b889-4d6793db4bb7",1144722,"Chick-fil-A",7.64,1,"2025-07-01","EXCT","INDIVIDUAL"
"03f67ab2-f3be-4b7c-84da-61a64c1aa060",1144850,"Sephora",7.79,1,"2025-04-01","EXCT","INDIVIDUAL"
"d18d403d-0164-4fe2-bc79-00289b83ed91",1144720,"McDonalds",10.02,10,"2026-01-01","EXCT","INDIVIDUAL"
"5055edf3-82b1-463c-9708-58caa0c1662e",1144780,"CVS",7.78,1,"2025-10-01","EXCT","INDIVIDUAL"
"8a22e2a7-7711-4352-93c9-9c7656db5c93",1144910,"Netflix",8.04,2,"2025-10-01","EXCT","INDIVIDUAL"
"524eb329-9b64-4bf4-acd8-6f8f6e23b833",1144780,"CVS",7.62,1,"2026-02-01","EXCT","INDIVIDUAL"
"a7080127-7317-489d-8aeb-8995fff9d2f2",1144850,"Sephora",7.82,1,"2026-03-01","EXCT","INDIVIDUAL"
"caced874-f723-4fb2-89ee-3b51ce0817b1",1144790,"Apple",8.8,5,"2026-03-01","EXCT","INDIVIDUAL"
"8fd35ef0-0c42-464a-b2c3-45b26a8fa794",1144721,"Starbucks",7.55,1,"2026-01-01","EXCT","INDIVIDUAL"
"35de4e3a-bcbd-4de2-ae56-bfea2f84c9b6",1144673,"Walmart Grocery",8.84,5,"2026-08-01","EXCT","INDIVIDUAL"
"b3461406-8b91-4c27-b2ec-ab0d483d89aa",1144720,"McDonalds",8.32,3,"2026-08-01","EXCT","INDIVIDUAL"
"9bb5631d-280c-4be0-8044-a050e9bc4e48",1144780,"CVS",7.81,1,"2026-07-01","EXCT","INDIVIDUAL"
"ede912c9-a995-4543-be6a-688fc4c5175c",1144910,"Netflix",8.54,4,"2026-07-01","EXCT","INDIVIDUAL"
"a201b11c-4576-4475-b304-85fb8710b93c",1144750,"Target",7.95,2,"2025-07-01","EXCT","INDIVIDUAL"
"e6a6228a-9227-4bc6-b2ae-d99e53fb587b",1144910,"Netflix",9.74,9,"2025-07-01","EXCT","INDIVIDUAL"
"142d1080-5466-4428-927c-336a2aa4605e",1144760,"Nike",8.09,2,"2025-07-01","EXCT","INDIVIDUAL"
"fa54cd91-28c3-4a59-bbff-499571079991",1144850,"Sephora",8.22,3,"2025-12-01","EXCT","INDIVIDUAL"
"d95d382c-bc33-49bf-90e1-122332ba4d28",1144780,"CVS",7.5,1,"2025-12-01","EXCT","INDIVIDUAL"
"d2cd956f-1d05-4b20-81e8-606812a7015c",1144850,"Sephora",7.63,1,"2025-09-01","EXCT","INDIVIDUAL"
"94c92887-90f4-44e5-8afe-550d53d2f045",1144673,"Walmart Grocery",7.87,1,"2025-09-01","EXCT","INDIVIDUAL"
"a6c32682-63dc-4272-83f8-38d3fcd00bbc",1144720,"McDonalds",7.93,2,"2026-07-01","EXCT","INDIVIDUAL"
"c0e332fe-4bdc-4b16-a86e-ea456d27d0c5",1144910,"Netflix",7.47,1,"2025-05-01","EXCT","INDIVIDUAL"
"e1c84b64-bece-4127-896e-81fc0f861d9b",1144790,"Apple",7.55,1,"2026-02-01","EXCT","INDIVIDUAL"
"7f37e151-f8a3-46c4-9e39-3bb6d96ddb2d",1144721,"Starbucks",8.34,3,"2026-02-01","EXCT","INDIVIDUAL"
"ab2bbde2-c1ff-48fe-86ff-09502cbec090",1144673,"Walmart Grocery",8.31,3,"2025-10-01","EXCT","INDIVIDUAL"
"bc5ab89e-5ca5-4d41-b069-2f638504b20e",1144720,"McDonalds",9.22,7,"2026-02-01","EXCT","INDIVIDUAL"
"f8a01962-6892-4b8e-bb1c-918fd43a3ed3",1144722,"Chick-fil-A",7.95,2,"2026-06-01","EXCT","INDIVIDUAL"
"764a5c0f-5bce-47ea-924d-47235471b80d",1144761,"Old Navy",8.19,3,"2026-06-01","EXCT","INDIVIDUAL"
"747a13df-92e8-47e9-8d8b-ef787f7c5e6d",1144761,"Old Navy",8.43,4,"2026-03-01","EXCT","INDIVIDUAL"
"6f71007d-a213-4e13-bade-bacb996bded6",1144780,"CVS",7.9,2,"2026-03-01","EXCT","INDIVIDUAL"
"9c78852d-509b-4d3c-bfd7-a52349d3c910",1144761,"Old Navy",7.89,1,"2026-02-01","EXCT","INDIVIDUAL"
"9e425a6d-2b6d-4d69-bb08-7afcb85903b1",1144750,"Target",7.69,1,"2026-05-01","EXCT","INDIVIDUAL"
"f31d19bb-a4d5-49d5-a6d6-44c6ac06de71",1144910,"Netflix",7.46,1,"2025-12-01","EXCT","INDIVIDUAL"
"ace9c079-97e1-4ff5-8b29-4425c0429de5",1144673,"Walmart Grocery",8.56,4,"2025-03-01","EXCT","INDIVIDUAL"
"7384c6c7-7a38-4b42-a088-56e19a562e88",1144721,"Starbucks",7.62,1,"2026-05-01","EXCT","INDIVIDUAL"
"f5b5d4dc-2729-4ba7-a183-f7f4d29c17c3",1144800,"Home Depot",7.79,1,"2025-10-01","EXCT","INDIVIDUAL"
"a6738df6-3a13-47b5-87b2-fbcd750c0e61",1144800,"Home Depot",10.18,10,"2025-10-01","EXCT","INDIVIDUAL"
"55fbe760-cf74-4408-93a2-5d2e64f104f4",1144760,"Nike",8.75,5,"2025-09-01","EXCT","INDIVIDUAL"
"e3f9ce3e-5e18-4bd4-b037-ebfa063f48cc",1144780,"CVS",7.49,1,"2025-09-01","EXCT","INDIVIDUAL"
"b554ef8f-2d5c-4f23-a95c-83d5aa5929de",1144850,"Sephora",7.49,1,"2026-08-01","EXCT","INDIVIDUAL"
"bd70b773-75d0-40fc-9c89-20524c6e6b5e",1144722,"Chick-fil-A",8.65,4,"2026-07-01","EXCT","INDIVIDUAL"
"38932a00-2263-4bd8-838e-5f7f571ceea5",1144790,"Apple",8.14,2,"2026-03-01","EXCT","INDIVIDUAL"
"263865a7-7aa5-4f39-a06c-f4d623e76d57",1144761,"Old Navy",7.95,2,"2026-02-01","EXCT","INDIVIDUAL"
"8124ddf1-1397-46cf-ae12-f65f9ca04f0f",1144673,"Walmart Grocery",7.9,2,"2026-03-01","EXCT","INDIVIDUAL"
"f0ffb604-b970-4c68-b46c-0afb375f93d8",1144780,"CVS",7.42,1,"2025-09-01","EXCT","INDIVIDUAL"
"e1298e3e-ff43-4e23-af45-b04d2606bd87",1144910,"Netflix",8.75,5,"2026-05-01","EXCT","INDIVIDUAL"
"c165ee39-af4f-4a33-8ee0-b43ab57938ce",1144760,"Nike",7.84,1,"2025-11-01","EXCT","INDIVIDUAL"
"d785ae6e-8126-482d-8bff-1bb4c77c8b47",1144750,"Target",7.92,2,"2025-04-01","EXCT","INDIVIDUAL"
"fcf12de6-960f-4fa1-afd8-c01d9bab3309",1144721,"Starbucks",8.79,5,"2026-05-01","EXCT","INDIVIDUAL"
"60563fad-5918-4f90-a40b-5a449457e98f",1144780,"CVS",8.48,4,"2026-08-01","EXCT","INDIVIDUAL"
"cb8ed261-26e5-4734-8ec8-1adc6856cdc7",1144850,"Sephora",8.04,2,"2026-09-01","EXCT","INDIVIDUAL"
"3b2516d0-7e8c-4cda-9fc1-4b892b4c1d11",1144720,"McDonalds",9.16,6,"2026-08-01","EXCT","INDIVIDUAL"
"bc1de499-ffbc-4084-8e7a-1fef10e9204a",1144800,"Home Depot",8.08,2,"2025-09-01","EXCT","INDIVIDUAL"
"ab67eedc-1830-43dc-a257-142c12587a92",1144910,"Netflix",7.53,1,"2026-08-01","EXCT","INDIVIDUAL"
"d060d97f-2c0a-48a6-9d65-1f21dfe6f474",1144720,"McDonalds",8.23,3,"2026-08-01","EXCT","INDIVIDUAL"
"87dc4fea-6899-475b-8dbb-f5e00cce4781",1144761,"Old Navy",7.68,1,"2026-08-01","EXCT","INDIVIDUAL"
"61ce42e9-9637-4df2-ad00-e805d28664ee",1144780,"CVS",8.37,3,"2026-02-01","EXCT","INDIVIDUAL"
"1c25d42f-234f-4286-b9e4-f172846e239f",1144850,"Sephora",7.44,1,"2025-11-01","EXCT","INDIVIDUAL"
"6c055bdd-f492-46d8-b4b6-6a90e1dee546",1144800,"Home Depot",7.76,1,"2025-08-01","EXCT","INDIVIDUAL"
"272f316f-cab8-477b-9602-8e94bfe66d95",1144760,"Nike",7.93,2,"2025-08-01","EXCT","INDIVIDUAL"
"1fbc76d5-3576-4cad-84e4-f3b682c943df",1144850,"Sephora",7.5,1,"2025-05-01","EXCT","INDIVIDUAL"
"f06378bc-c7f5-40e0-b59d-fd1ee873fe05",1144720,"McDonalds",8.12,2,"2025-04-01","EXCT","INDIVIDUAL"
"516eb4e8-c11a-49dd-8bc7-0351fff011ca",1144910,"Netflix",7.54,1,"2026-01-01","EXCT","INDIVIDUAL"
"a26e1915-c32b-404d-b2cd-ea7bc11895ee",1144780,"CVS",10.52,12,"2025-07-01","EXCT","INDIVIDUAL"
"9efe872e-f6e2-43da-be76-723882c3c60b",1144761,"Old Navy",7.83,1,"2025-10-01","EXCT","INDIVIDUAL"
"aa59bee6-fa4b-4c7a-aef9-ebe6eca71aa5",1144780,"CVS",8.83,5,"2025-07-01","EXCT","INDIVIDUAL"
"25404db5-84ee-4b4e-a8cc-528a80235eb2",1144850,"Sephora",7.76,1,"2025-10-01","EXCT","INDIVIDUAL"
"fc1e7664-422e-4e57-b87e-9abc55732e48",1144780,"CVS",7.62,1,"2025-10-01","EXCT","INDIVIDUAL"
"531a492f-d507-4ee2-a60a-8f78f3395c29",1144760,"Nike",8.53,4,"2026-01-01","EXCT","INDIVIDUAL"
"85aa1309-2449-4c0c-bd3f-1a641e9d3604",1144760,"Nike",8.88,5,"2025-12-01","EXCT","INDIVIDUAL"
"db6c8437-e542-4dc8-8f76-dd0cf87a21fb",1144673,"Walmart Grocery",7.9,2,"2025-12-01","EXCT","INDIVIDUAL"
"091ec720-c993-4e76-ab68-a1eaf6d9f2f7",1144850,"Sephora",8.07,2,"2025-12-01","EXCT","INDIVIDUAL"
"6fc12943-5136-4834-a4a8-b647a2bfeb3d",1144761,"Old Navy",7.89,1,"2026-05-01","EXCT","INDIVIDUAL"
"a41fb9bb-7375-4706-a73c-be51324e5b15",1144790,"Apple",7.61,1,"2026-05-01","EXCT","INDIVIDUAL"
"6c0ac7d9-c2e5-4fee-91e4-f2226c8518a7",1144721,"Starbucks",8.28,3,"2026-05-01","EXCT","INDIVIDUAL"
"a01c9d2d-997f-46cb-a840-37cada47e66a",1144720,"McDonalds",7.76,1,"2025-09-01","EXCT","INDIVIDUAL"
"f9708120-34f5-4350-87fd-de4ebd4adc69",1144720,"McDonalds",8.35,3,"2026-05-01","EXCT","INDIVIDUAL"
"7372a6e7-ea81-4210-8ca2-be97aa07d9a1",1144850,"Sephora",8.08,2,"2026-01-01","EXCT","INDIVIDUAL"
"f5d5ab66-9706-45f4-8f4d-3578006be9b0",1144721,"Starbucks",7.42,1,"2025-12-01","EXCT","INDIVIDUAL"
"bcbc2c99-39e8-4aee-ae37-4b58bf5330af",1144780,"CVS",7.4,1,"2026-02-01","EXCT","INDIVIDUAL"
"64751fb2-6022-4243-b823-d5a5381c3f51",1144850,"Sephora",7.75,1,"2025-05-01","EXCT","INDIVIDUAL"
"4bf045f5-d655-462e-b6a0-dff0b2267e01",1144721,"Starbucks",7.46,1,"2025-11-01","EXCT","INDIVIDUAL"
"edd0ad7f-192e-4ae2-892b-67910f43f2cc",1144800,"Home Depot",9.55,8,"2025-12-01","EXCT","INDIVIDUAL"
"0c4dc29b-5791-4f16-ad21-52a3f340e7ec",1144800,"Home Depot",8.02,2,"2025-09-01","EXCT","INDIVIDUAL"
"094b063b-c557-425d-9bb5-35acc6c711bc",1144910,"Netflix",8.26,3,"2026-04-01","EXCT","INDIVIDUAL"
"1a6a51a6-5227-4d26-a707-4738a1d27716",1144760,"Nike",7.79,1,"2026-04-01","EXCT","INDIVIDUAL"
"00ec8ef1-8b8d-473b-afaf-009dc8a7b99e",1144673,"Walmart Grocery",8.24,3,"2025-08-01","EXCT","INDIVIDUAL"
"912e1626-75ba-4433-856b-42026535a6ba",1144750,"Target",8.8,5,"2025-08-01","EXCT","INDIVIDUAL"
"2ace696e-0eaf-4b50-b25d-a65f58f4a16f",1144722,"Chick-fil-A",7.74,1,"2025-06-01","EXCT","INDIVIDUAL"
"0c9634dc-316d-4c20-9491-970bf40dedd1",1144850,"Sephora",9.82,9,"2025-07-01","EXCT","INDIVIDUAL"
"cb92b250-3379-4a11-a8bc-60ac2729b300",1144761,"Old Navy",8,2,"2025-04-01","EXCT","INDIVIDUAL"
"d5534f9d-1f7e-4f5c-8294-e2580fcd6a2d",1144761,"Old Navy",9.31,7,"2026-03-01","EXCT","INDIVIDUAL"
"3960b161-d91e-473c-8839-573ee5a14650",1144790,"Apple",8.03,2,"2026-05-01","EXCT","INDIVIDUAL"
"ccb44d0d-4781-4fac-b6b4-a33cf7161095",1144780,"CVS",7.42,1,"2026-05-01","EXCT","INDIVIDUAL"
"5ecfc87c-4135-497b-a5f1-d36b1431d59c",1144673,"Walmart Grocery",7.5,1,"2026-01-01","EXCT","INDIVIDUAL"
"8a15857b-fbde-4487-b10d-be457e280cfd",1144790,"Apple",8.55,4,"2025-12-01","EXCT","INDIVIDUAL"
"c41174aa-a658-460b-9258-c360f23e83cd",1144910,"Netflix",9.42,8,"2025-12-01","EXCT","INDIVIDUAL"
"37289dae-00a3-4920-979a-35633acbead2",1144722,"Chick-fil-A",8.72,5,"2025-10-01","EXCT","INDIVIDUAL"
"3f629e0a-aca6-4e70-b87b-b52b536de5aa",1144780,"CVS",9.06,6,"2025-10-01","EXCT","INDIVIDUAL"
"d4a00926-5f36-472c-8cff-7cfb74ae63a6",1144780,"CVS",7.94,2,"2025-12-01","EXCT","INDIVIDUAL"
"068ca6e9-4fad-4360-98b1-c446acaac9ce",1144760,"Nike",7.98,2,"2025-07-01","EXCT","INDIVIDUAL"
"f0b919b6-8537-4a80-abe1-8ad5c06b359d",1144750,"Target",7.74,1,"2025-12-01","EXCT","INDIVIDUAL"
"07a5a6dc-b1c4-4ae0-bbe4-a6890f5d7ab3",1144673,"Walmart Grocery",8.28,3,"2026-07-01","EXCT","INDIVIDUAL"
"0a685788-6117-4252-86ff-7101e632185a",1144673,"Walmart Grocery",8.55,4,"2026-07-01","EXCT","INDIVIDUAL"
"a4524f98-114f-4651-9630-8581e0a003d4",1144780,"CVS",8.2,3,"2026-06-01","EXCT","INDIVIDUAL"
"d5c39985-085a-40c0-b4d3-198e14318575",1144850,"Sephora",7.7,1,"2025-04-01","EXCT","INDIVIDUAL"
"31f5a22f-b5b2-45bb-8239-62ddf3f13c47",1144760,"Nike",8.12,2,"2025-04-01","EXCT","INDIVIDUAL"
"19d1bee2-702d-4bcd-84fa-4af364928c4f",1144850,"Sephora",7.53,1,"2026-04-01","EXCT","INDIVIDUAL"
"71995510-6ec8-44c8-a7e3-3c096d964652",1144910,"Netflix",8.26,3,"2025-10-01","EXCT","INDIVIDUAL"
"d3d158b3-46d7-4a78-bb92-fb752ff27d94",1144722,"Chick-fil-A",8.34,3,"2025-12-01","EXCT","INDIVIDUAL"
"f0198215-72bc-402d-bca5-4036279b89fc",1144760,"Nike",7.54,1,"2025-10-01","EXCT","INDIVIDUAL"
