"INDID","HHID","KARGO_USER_ID","ASSIGNED_MATCH_CODE","ASSIGNED_MATCH_LEVEL"
"cba2e85be888597f13f6a5db6a55b4ed","fdb6be2328f3fc5c203bd021ea18dadc","kg-user-d42769e8647a1db9a5cf59d31e354e8c","MDI1","INDIVIDUAL"
"bf0a924be0915dce7df7c0e5e66f64d5","efdd76f1baa69012111b927137d68374","kg-user-23731b656a5d9c0d3d64575a18ae6c7a","IPA1","HOUSEHOLD"
"c574443c3182c5bd8ac8df9c0d9e7e08","8f036b1dfe383fceb565632208748163","kg-user-1be0b72fd4d715ec360de572f68e616d","MDI1","INDIVIDUAL"
"2bf2cdd35debac47877acb6545a8c80d","dafccecd3ee76e80da477b4a2cb31ab4","kg-user-8a34c94b05e86892b1f763185fdef4a4","IPA1","HOUSEHOLD"
"bdcc44d09c83358ad1045904cab001d4","d668d90defa0702f71599a48a32f75d4","kg-user-3f98ebe3c23ae45736ec790ccc3464c0","MDI1","INDIVIDUAL"
"4088eefc035b93cced2d9ee9030b2919","8b0e085746c798e3b257838cc481c0bf","kg-user-3cab1d87d95bfc031025f1535d38c106","MDI1","INDIVIDUAL"
"ad6904fb24c9faa7fe1d12958e82eab8","7091b5d34148dac3da737138a226cb22","kg-user-1743c94c04352a263f574cbc04bcec5d","IPA1","HOUSEHOLD"
"87aa3b1c93839362a237d609443af123","85d5e0973a488ce2f40b42cba4223ea1","kg-user-3943168ccad9bb2ab86f1d02aa9794ad","MDI1","INDIVIDUAL"
"a56479eedb610787be91376a57a96334","9706dd7a74806e192fc962bee9cd2893","kg-user-d32d38b5a4425c670cd5fab8f7237148","MDI1","INDIVIDUAL"
"74d47f0f3b1dd8d9e5fc90624b0e8d63","5592ca7bdd6f73a4c65fb437b9730543","kg-user-2fd5797243e6d76484faffaa2ba0136f","MDI1","INDIVIDUAL"
"a0279c027e2d13c84b13a6a1f2330134","635bb7dc9125573edaf6bb54f55a593a","kg-user-8cb72f55674d50a7a6d4fd2664958049","IPA1","HOUSEHOLD"
"2db306331e577a8aa223f5305eefbc0b","9a28efbef1964f14211e3fb80477eeb8","kg-user-25f40a263e9a48198b2e76572259ddfb","IPA1","HOUSEHOLD"
"ffab7253df7a530a82a1fcb779515812","f95e3ea333082e15f37026fa7a119b69","kg-user-d9e7b2c0a8b1936223d14a4d665d1ad1","IPA1","HOUSEHOLD"
"f5a0132ad79bb9fa92353392d19fa57a","a87a685c84d838a2bd0087c6e0f96943","kg-user-f58412e34a178015ea15dbedb54083c3","MDI1","INDIVIDUAL"
"8ee458791e7806c48280032e0d54d2e4","efcc37260e778e3c6f06f76f129bc2cf","kg-user-5bd791265e9e9bccd89c6c1d47542042","MDI1","INDIVIDUAL"
"b1cfa4ade7c6dcff397453ed7623c65b","86a2843f665501f5fe391eee24d45ec8","kg-user-df27af256cd050ea69e9542c30f29809","MDI1","INDIVIDUAL"
"821339ced725772ef1f73eeb578b8843","02718d8bd0aa82414bc78f37d04931e6","kg-user-25d7662e80c816299683a81b03b92171","IPA1","HOUSEHOLD"
"a3b64a273b6cb413ee0c21d3766c85fc","fdb1913702d39b91ab72bd7efccf667a","kg-user-505abf832e8ac122dad3912ff9bba066","MDI1","INDIVIDUAL"
"cef681ab93f3f585c0717358e8c3f863","4362c4bd7729ef860330d795fcd5c46b","kg-user-808e8302843cb70fd15d2c5a4d56baf6","IPA1","HOUSEHOLD"
"17df3823b6a21b682db6985d7f1ad343","66b260ac129579a6169f19c2f6ec8d63","kg-user-61a4e458c1aaf35709a69d43020643b7","MDI1","INDIVIDUAL"
"05da290f70e423e2ee60328f7e9eab9f","1c5001b727edfdc4efa279fca372d55f","kg-user-0d24d1b8a8c2962ec7796084eed12bed","MDI1","INDIVIDUAL"
"8edfc55de0a21c8a2554d845d34489e1","5f0ae941602493f9902e9a190204022a","kg-user-d7eac1da7e1c6068143aa63a060452a6","IPA1","HOUSEHOLD"
"ba6f9013a407b371b63dba29f9b7d1e6","00508d97ef306e0c1f00cc2d545ae8d5","kg-user-8bbd7449072d3087f59e767d20ee9138","MDI1","INDIVIDUAL"
"b8018f893c9fa551a88508a926324c0a","575a4de2d3beedf57cc6de9c75a6720d","kg-user-b980dd5d16490004ed9a0458e027eb98","MDI1","INDIVIDUAL"
"b8c2ecfae49bd1c437be8ab742cf62db","1cc139f05ed3b9420b807b31543ee4d2","kg-user-8eb324f047da726d6e9e07f5a04b4a1e","IPA1","HOUSEHOLD"
"796c07b354db9331ffe4a444c626bc18","ab79c0e55a6cd232cbcfd7476d316903","kg-user-e03be2d219da93bdd5278f4935cf607b","IPA1","HOUSEHOLD"
"67b2b345a97ab8ceb75045eb33d1db69","415028dae25b0d73ca5871e5252facb3","kg-user-36ab21c8d200a2dbf8afd96ad138925c","MDI1","INDIVIDUAL"
"3cd46866a12b681c14685c6eba871c3e","aaa9c6b00cab99c43172ce7b6621249e","kg-user-891a8eeaf2c10cab5cc18e7aabbe709c","IPA1","HOUSEHOLD"
"23fb250917f67498b04108ca3d475f5b","9ad6a67a79458f37a403e2eeb1fa33d5","kg-user-304efd22299d06a7096ecd63ca277192","IPA1","HOUSEHOLD"
"25c96afb229a473ec6f8a512de5a7e10","90749d29388f4cc4df5743398f80f5f1","kg-user-ed91ce1d157647f6c1bce17c2024fd02","MDI1","INDIVIDUAL"
"fb4c6e441b3c51d78fb8a66226c954d3","a482792d628e1e3b809cffaa841d3b66","kg-user-bbd48e4e6d4f7b06bae90d8b8f2f11e9","IPA1","HOUSEHOLD"
"2ca5ce66063aca43127f5b79676e3dd0","89477885444b7d07237d87d8fa404f6e","kg-user-02bd8f0833b689f12fe75b3b014940c0","IPA1","HOUSEHOLD"
"9fb74de5898d208a87329058f60890c9","b29d95bfc03ac50e817a775117238e6b","kg-user-f7ee1d322fa1c6785dcd32ff263e2536","IPA1","HOUSEHOLD"
"0db8d87e5e08e1f9d248e7fbb76ec3e3","6d6dc1ed0346fb13653682dc55817c73","kg-user-5ed8356e00bf9fd781946010da4080d9","MDI1","INDIVIDUAL"
"61ae69af436c1b1e81ef70a30f27348b","8d94686bba849adf58d4220a879013c3","kg-user-c504779b88d3c5fa77c13d97d8401017","IPA1","HOUSEHOLD"
"0df4cc32caf75dc4c01fdbc3baf70123","0d858c8e8750f33a71a73266aeb4731d","kg-user-7273e50a6206fd722985e8ed1b6e09b1","MDI1","INDIVIDUAL"
"43e4e27972204cb80dc0cdad8c914309","fc806acf7ad74544a5c9c7a6d90a94fe","kg-user-a3ae2e61562ae759a5087c70790c9b42","MDI1","INDIVIDUAL"
"19cbd726c0f531e6a5a80686e6a718d8","3d6a1d3bd586c0fd5b68f8be195c138c","kg-user-cf52df55e6c594cd0f1a456cf4d3574c","IPA1","HOUSEHOLD"
"a53034e27439d4e1c0288ec16f7c9a87","954d31b6864600d19dc9ea7930f93ba3","kg-user-6174c1940cb4c2d57c9b6b4f951acaa4","MDI1","INDIVIDUAL"
"7cc4697497594dd97ea8b7c6d725c97d","2ded97bfa9312010c6fe9bb371aa71ef","kg-user-971a60f08921834dfd315201c059929b","MDI1","INDIVIDUAL"
"4c2b533cd6a05e25693c13e8b0ab9f72","705e2a495766fcf5752e1ddc35841715","kg-user-e50bfe4fa3c7aece9faf739effab6a02","IPA1","HOUSEHOLD"
"15653a3a6b26f3fec51c3b2bdb7b8094","7ccd99597d6cfd5ff36f4b742af4fa77","kg-user-84aa6646261bdda131b795ead183c6b2","IPA1","HOUSEHOLD"
"9331081858be27bcd1c5eeda7061819a","9a223bf10b847d150b7b05365f702919","kg-user-8e08cfd9cbaf1d113c33f31d955bd89b","IPA1","HOUSEHOLD"
"02fb0766930c9dca500aa5f69385e360","7e5e5a167b2ee59fee44815c63a303e8","kg-user-7b67ec9b348710c3673f1aa3d6c3dee2","MDI1","INDIVIDUAL"
"3c1dd50bb19706d1814fc59b2f19af5d","271745509e94d8d698f71864bb6c1485","kg-user-882f3f76d9b13259fd8a66803ce6be19","MDI1","INDIVIDUAL"
"1f8af669d0fdd9bdcd490163a11d491d","e002884bcca2533340bb2f0c88991557","kg-user-b09432f6103ef9aa35fff642a560bb42","MDI1","INDIVIDUAL"
"8271c83968c883479fe8e5fa141e8e7e","7747a857585e0ce6706d53b0190fa3ab","kg-user-192b86bc47850d18465ed40e2986b366","IPA1","HOUSEHOLD"
"4402b54d606422355f1a6dd146e6da63","10086c7760f75d59208acde73e29f5d8","kg-user-738ccbc4841585045bc0a627d0e25f4f","IPA1","HOUSEHOLD"
"c94eaeb1941a43626742b47610c9f403","1b4d00de37c0f64ea80ca3010ad78d66","kg-user-a1c634335324a39d154212c99229ceef","IPA1","HOUSEHOLD"
"d13148f12b31ad2b05c5829595963e74","7c5076dc15b40cf9b723f5cf8eff8bbd","kg-user-40af24e9689cfd4093e6025de7629ae5","IPA1","HOUSEHOLD"
"c21cd18d3f776d1c49ded97f7cd8313f","49cacbb751bae2ac116f9b3a74ccb65c","kg-user-528e6af1a1b29c9cfe740673a25c116d","IPA1","HOUSEHOLD"
"129922825457746d9c1c20b947f280d5","6955c4a3837198f9dc4e1391397f9e53","kg-user-16fbb6574aa01518258992c9a1596506","MDI1","INDIVIDUAL"
"bcbac441dd2056547ca9072dcc3c0830","161ee2b4178532d1820518eb85c22e5f","kg-user-16a61b62063b812bdb99c92ebda722fb","MDI1","INDIVIDUAL"
"c89ab342a68c962d135723fc48f8abb4","f60e0ca785df7d12a3e1c33300393ed2","kg-user-35ea66d78ab983b665ed77f0e06f75a2","IPA1","HOUSEHOLD"
"de648dac27f28aac058d7363c20c743d","c5e105d95626ee83f38b37a7cfa7774b","kg-user-326048827dee4f5741f1ab54a02b93c1","MDI1","INDIVIDUAL"
"0a4dd89aebfcce68ee2e4edde705ae55","2b269cd5aadb5bab7dcccdc3fe4e7685","kg-user-5ea926f367e36ac97ef8eb6fbf0fac69","IPA1","HOUSEHOLD"
"ef6f69848ce3e7861ed26e90832caff1","bc8d6796daca98bb1e53cfc9eb6d74e1","kg-user-698f4693750d96b04e3d9703a470e012","MDI1","INDIVIDUAL"
"c061206a46e2ec220aeed6b0a8899c83","93caf5d38d49a54b13ff63a72dd9c59b","kg-user-b01d3b794b2296954f2d4f77061d94ba","IPA1","HOUSEHOLD"
"990038f631abd5223c13da417abb33ea","60f79754317c3a5de9baebaf63cd7aa2","kg-user-410bcff7f1d9acffabba966c9ef8a9a0","IPA1","HOUSEHOLD"
"ef19e41823781c245cb005ea1705bfc5","17516399be3ce0cfadffbceb96c9baa6","kg-user-12ab52a5f629227c8a7f51742af7d2f4","MDI1","INDIVIDUAL"
"f11440253e63c6aa31539e910072bb14","6ccbd856f204e00443b98ab8a130a665","kg-user-c3d9d545183bfef704dd667bb1bffaff","MDI1","INDIVIDUAL"
"09a0d4345728b9346753d8e3c4ca31cd","e80b2b4761911df2a00f469896fa9e23","kg-user-02e9a360f1098ffc28f74f17e51649d2","MDI1","INDIVIDUAL"
"2e2238fe857bcee8c5063649acb865f2","84ffdf1a74b77f109522918bf62440ec","kg-user-aa09e14772b5a71ec61a66b4f74ab8a9","MDI1","INDIVIDUAL"
"d06bd9be2863f21d15ddb4e1f1f5cb13","0b5be54b731930092289493287bf8ab8","kg-user-bebd748c2657406be2c3e7309bdca2c8","MDI1","INDIVIDUAL"
"a4e0045c6134071953c836e99c61dffe","c0a06cfe46775d540ec7b749395c572f","kg-user-65bde154553fb767708f98280566d0b7","MDI1","INDIVIDUAL"
"5186cc4f4dfef7e1fc88851b7a63f037","8a164b289d02d42fc6145372248f622c","kg-user-970b448a6a51cc627690be76bfb17677","IPA1","HOUSEHOLD"
"60ce41b96dc7b0dac57b17945eb87107","bb5211a1ecb889fccd521f766b53f49d","kg-user-137257494f539fa79b0d628df1b32b0b","IPA1","HOUSEHOLD"
"984fb7b9df0655996a7e836158191576","a3375fa104101c77d4fab58f57db0b23","kg-user-64dfe3a7475c5224db4b83cf46c35f7a","MDI1","INDIVIDUAL"
"2f9debdcba1dee947900d3243096c95a","61336694d0aa84b5bbe84765de183a58","kg-user-f8cb9d69c465003b259609cbdf03327a","IPA1","HOUSEHOLD"
"fb3cf315de7a9f5c41b8a790d28ee863","a783cc9015d80dc14d19de738f9d6b92","kg-user-d6299e903b2c6ceff29df4ac3ef1ac0b","MDI1","INDIVIDUAL"
"bd0a18007ff92d53fc384481414de98e","239d312a49249629f0ea2110f79aecb9","kg-user-d2b93cc27364e3fd687263110dab7bb5","IPA1","HOUSEHOLD"
"a2d3d3123c19436afc394db66d141778","a766e2bea863f58a0acacab4a84f5920","kg-user-d54286305c0d5e910b123eb048de3cf0","IPA1","HOUSEHOLD"
"663be6b0fd5b6252b2ea47cfed549ade","d9faae4e95a87b0f5bd139ccd5fd6c4e","kg-user-66e8741bd8931ac23b89a89a63d4ae9c","MDI1","INDIVIDUAL"
"ac868caeac90599445cc41c4149752a1","92e16e4685c92b449eed5051c6630e6c","kg-user-23683a0c778f180a3771b6d1932df99c","IPA1","HOUSEHOLD"
"446176af926ad166ebf69f6c505d5a57","d7e3f54f530955ccfd7f591ca01ce603","kg-user-919bd32b3fbc9ada8dedcd3c5bbe0d6d","MDI1","INDIVIDUAL"
"1a7249de40c98e90c3cb2cb13f3d35c3","9f229f14ae37fb171f28c0004e41db52","kg-user-709f2b1e2d9c08bb64205909cccb457d","IPA1","HOUSEHOLD"
"1edc88b53e2ca26c95ad210ff81c6238","235136e1e6529cd76d0aa018ffa51827","kg-user-0355bdd7aef46919959737e87aac8d74","MDI1","INDIVIDUAL"
"74384038364bf54c702f60d044ca200e","52677e43043a140fc26b0e4dfa91580a","kg-user-5d9136b0d8dbe7871e8142b4589fea5a","IPA1","HOUSEHOLD"
"ae240c26e39be9069fdac07299da1d54","c73f499747ce1b8c0272993c3af0b5e8","kg-user-913976d9616ce34b26151c8fbc0dcfa0","MDI1","INDIVIDUAL"
"f80e8a0d0a8a02fbe659f4e7aa7449f6","fe5aaeb0c671a3f6982d2be04d4baa2d","kg-user-e2691882e9c5901ef7d00aef61fc8870","IPA1","HOUSEHOLD"
"d19a734fda5a6a50a84fcf7bc7bad073","7503fc25ee84a09eba72348464a08e80","kg-user-46511a22566f8eb8b06645b81b007b47","MDI1","INDIVIDUAL"
"37b0970a02b138d3acd13d9d8f9d45d2","f3e863164739e9155e66cfca2463e15d","kg-user-605d340ddeceb7ab760d722897d33e11","MDI1","INDIVIDUAL"
"0d957de3fbc093603a617aaf35bec08a","a8f7e5b84b46cdca50b9587dbf45f743","kg-user-2284ef8cce4d4dc51a03d631f1c562f2","IPA1","HOUSEHOLD"
"e0cd03ad4a5aa1ff2db85e920ea64c08","8917380c5765eb267e20f46e740393b3","kg-user-a0de3c49a0a5e4ffa8c30161f618724d","MDI1","INDIVIDUAL"
"fec09b41b02fc4fa145dbe855b1254d9","b67636502a952038fe941f0d916794cc","kg-user-6d8f76627c2a0eb0241bbe91a360b103","IPA1","HOUSEHOLD"
"6654b704344bf3ca47a7ce5ee6cf52b9","8c1b759410a43a2d70e768977c4708b6","kg-user-67aa90cfa5960519b65da3ceeba295fc","MDI1","INDIVIDUAL"
"38b979bf33887b8e139ba7eaed7f1341","e970c63de8631d79442536173ae623ae","kg-user-1a657d231721ebc09c26819ce56131df","IPA1","HOUSEHOLD"
"098f377d958f33bbba6fbbc7846aeef9","e8008c3a55b9cbede06b00fde1ffe6b5","kg-user-d68ec21aa356287bb773d5725d3f117b","MDI1","INDIVIDUAL"
"76d6839f3585032a701ff55cf181460d","bfb8570981a6034f22d759ed7e65440d","kg-user-b569a2f2845ee9497ded89265e0559bb","MDI1","INDIVIDUAL"
"f15f85c35f42386dea5d025c78df6b48","3cb5d87a1187a50be9d6ce1c4712c262","kg-user-0f46bc632c0ed4bca2063769977f5948","IPA1","HOUSEHOLD"
"35ceeb959df57d56c70559c6734e7c61","5197a089295b04e0f0dd31c99811ecf2","kg-user-1dca000f628c9d26790111ab76a07024","IPA1","HOUSEHOLD"
"9339f8f364e7e9044ca5919325323be3","3090572614c04c4233cad36d1ae08104","kg-user-f92d4b6a4d0531afc0d27b3c341fd45b","MDI1","INDIVIDUAL"
"1ec95d5a8f4afa902ca64afb4c4a8f94","f5a238a65fc8e7f5b15a042d04f4d130","kg-user-e8ca9a98418fdc6ec77006fad920e93c","IPA1","HOUSEHOLD"
"7212c1b8778e878eaf046169a0e59884","7cc80f093e6b4beaeec306e4d37ed2b0","kg-user-4868b4a67529642e3c8c19c6238f219e","MDI1","INDIVIDUAL"
"ac8a02630a4c7888408aa9387619dba0","602c06df49841f06b5088d250c7cc1e4","kg-user-db68ecb7f273e3b1a50973b604e45ba1","IPA1","HOUSEHOLD"
"4ed48689dba574d44e3f58e912956f4e","658a9662f254c0381b027567ec6a315a","kg-user-83a9f1658e1d7e589e8c899e92a9a115","MDI1","INDIVIDUAL"
"5627cc0916e97e059faefd459b56040e","46276dbe79bbb1925c549a27b787f6d4","kg-user-64e48b2ab387919981d8aeb28045c6ed","IPA1","HOUSEHOLD"
"b446e07659bbe6a5800cfbcb4dce0328","327da896da7687dbe65944c461fc2812","kg-user-516c0a81ee2ed965b61aca1664a914ff","MDI1","INDIVIDUAL"
"0207d24f54750d65f69ada4451607bcc","d5983ad6b3dee2a8acfbcd6d42e8d19e","kg-user-60efe75e42cf4732570ba8f750ca575b","IPA1","HOUSEHOLD"
"814b3fd92ca8fc7225f1a1724d009b89","098921cc47fc2cea613db421e0dd0c5d","kg-user-a41c38ccb3cba954fb5d93d3bea9db2f","MDI1","INDIVIDUAL"
"73d7dc99642a8bff1a3c5e94a4fe1226","89b1813f04d396ff20b60ea9544794b7","kg-user-3d671ba4193cf697d8274a8e195a07aa","MDI1","INDIVIDUAL"
"e02ce96095ca34039e61427df8a22c6c","8d09d8a219109676c2072a8423c87b5f","kg-user-5d0127951618d592807f882ee117356a","IPA1","HOUSEHOLD"
"52a5738784e99823048117d04b5dda5e","9ca1605fe19a2ef65c027c67f36ab16a","kg-user-8d02a9d8b1416b9d07418c3d79910e0a","IPA1","HOUSEHOLD"
"569877ccfc860b50ade93246b4ad435c","2e81f16f8508567164fa5629125c6aee","kg-user-4145f7927465dd59941ba4753117bd9a","IPA1","HOUSEHOLD"
"c1377b72f278c662b1f0f64ece50a18f","ea25eb2776c0b1117aaac9139b7db43e","kg-user-718350dcc9bdb2afb977753185f93569","MDI1","INDIVIDUAL"
"3e7742635cab90bbdfd9adbb2d858657","2d478541d09d0ffeab8c023a14323118","kg-user-62016abff1bf93e7dc9d38ec54ff8b30","MDI1","INDIVIDUAL"
"ea988f8274dbfb10061014775d420286","c366cc75ffbd570d90b30d5beb6bb211","kg-user-f0a9084b9f51f06c8256b3d4cc25e2de","IPA1","HOUSEHOLD"
"f45b3999b5d7b81ebf51f76ff1bfce36","e21ba3c6d05679e6fa0822e5df95c205","kg-user-812d74845865b4a7cc3a43f326cddb98","MDI1","INDIVIDUAL"
"88114765a86c40dd849c54041002ab55","9c1799fa6a808ce72b27dcb6b04e7dbe","kg-user-d7faf232edc84c6096751ea4ff0b0b6e","IPA1","HOUSEHOLD"
"86da978151e2f175c2ee04f6d9705888","e9cbeb0db260599ee1e5453e5beb59fe","kg-user-569bfd8d612ab290ff1b32f1136600b5","MDI1","INDIVIDUAL"
"51df50ede069399c47df9fa8d1c2900a","f1b89854d95b14a8905bda96ce958107","kg-user-16050a1fa1927aae235f61287e761dbb","IPA1","HOUSEHOLD"
"467f67b0b599ac1cb82d8e7f94cfb879","e0eb30f378ed5f7d9939b2266b92a8f5","kg-user-6c0737d232ac9067d9cc3137b4f2a474","IPA1","HOUSEHOLD"
"476e46d73b170f0ca299d74016e408e7","7a0ae561b178ed61a3ed6e340a836b9a","kg-user-f9150bffc92925fc011182c8763b45d6","MDI1","INDIVIDUAL"
"75039dbbb64c1dc7a4f53f88c47ca74f","86386805ed599b314119cb5c96df855b","kg-user-c6282a68850c4d4f16a4b603f4ecd5b8","MDI1","INDIVIDUAL"
"1219b49df20b25b143acea10b3bcd30f","e0fa3b8cf7da948746801fc6aac29bc9","kg-user-7dfdd8eb99ff98e874114ffa71ed337c","IPA1","HOUSEHOLD"
"a261655f173b5810b26d999dc9758efb","a60469c31bfc0f8d51cebd1baf660c90","kg-user-7c0aec9c9be5435596fc3b538d0482a2","IPA1","HOUSEHOLD"
"5c9894532999e6562a5359c23809c5d7","e650486af6417800de1a116b6b621f01","kg-user-bf633ffd1c639f2e05a2ba8e735dd026","IPA1","HOUSEHOLD"
"4426c5cba7fb9ebaa38dce973cc6813d","82801eda5bedc1c27246991c5b4d2636","kg-user-5cbd022d3499b07cbad80909b50829ef","IPA1","HOUSEHOLD"
"49d0eb8d3ebcbe5cd8d75557acac5247","d26aedb9b2cbc0f97c7512cb952fdd14","kg-user-e8479c8d897f4aae2d54dff4ea9f45eb","IPA1","HOUSEHOLD"
"39dffe591ce9d192da03f0954a389b62","45f6e402b4ab5684ccc0ade83b8345f9","kg-user-552c169dc8b9e153bb6a4b1ad548a455","IPA1","HOUSEHOLD"
"057ed4d882829283d1a147bb5787316e","cd288592bff59e5c861901e79881f8b0","kg-user-725a5ba7b81f227c4d58f582ca59d912","MDI1","INDIVIDUAL"
"840e539adb7c7ff2464cc50ba0953569","2da07d54cd43244caf4b9c77bb47c062","kg-user-25e088f3bcc5e95dcc71a09fad9c00ed","IPA1","HOUSEHOLD"
"25ac1f7e623781cd72552be0319eaf61","609092885a94e8646cd32b279768fb52","kg-user-52d6cae9d21c2df2cacd387eaf61e563","IPA1","HOUSEHOLD"
"74f2d4af35e7b56a94a0460b465a2057","5a9a1f00a3d31794da6aa004a8eb3d07","kg-user-1a6d7db1c8c0c0b2e820ff12b71aac2e","IPA1","HOUSEHOLD"
"d2afbd190acd56773aa8719c900ec539","cb0957a2c1641f0e74f0cdf6c0946439","kg-user-cbccfe151288df1f47a7d2df04263143","IPA1","HOUSEHOLD"
"5761bdb21e89383144f462edec717c30","63ae45c6cf9849a516c1580045eff7d5","kg-user-dec0104b18dbdf8ea894a4ddc7ec8def","IPA1","HOUSEHOLD"
"bbadb49560d23f832512f6f75e44e09b","315c55302b9a59b113aee569e14c0387","kg-user-b886f497718bcf4bf618979b7a940bc1","IPA1","HOUSEHOLD"
"d06871e227b38bedcd7570215041cf10","25b3799e38a5b5175a05ff2afb0a3d47","kg-user-53f897f46985238b00d3e0d64345cabd","IPA1","HOUSEHOLD"
"57b47d22bf2a5e3d3024b9675708c665","45a6cee2b1699ac316e607d1efebdda7","kg-user-dcafcb9ce675c2d7ea878110d5c6f139","IPA1","HOUSEHOLD"
"6093fd521f028627aea5f2813b91a9e7","686386915291b2c3d7a9e399a8088e1b","kg-user-4ed0373c94664f212093b84e29df6cc7","MDI1","INDIVIDUAL"
"bd3b6184282ebffb43213c1be2c27922","daa98ad0f1d2cb8fc6dbf4f7b969f3ab","kg-user-63a934556921eb2d2d26981a7a0acb84","IPA1","HOUSEHOLD"
"b28259a73e8375cd07a15cfcc5d3ff1e","bc45c4fa2dc4c99eb4e61e346020ca7c","kg-user-fdd383c04e39502cb00fc946b01caec0","IPA1","HOUSEHOLD"
"9813ad5f3ac460097a2e54eea514f793","12a8340b6d11de808e33e6b19f9639b1","kg-user-1831f337a9412c7d07acb3828d3bac13","MDI1","INDIVIDUAL"
"b92e910ca0773e19058598a0004a8cdc","5933ae309085e250da642be7e76b8640","kg-user-6fa3e6cac45e0067edb91c5d7dd602d0","IPA1","HOUSEHOLD"
"8461077f14123cc43169bee9afa664a2","0331d96864acb26daa2ea6986a240bc9","kg-user-5d0a33a5e5993c565f2afcfe6aab0370","MDI1","INDIVIDUAL"
"d4b13ec97c881b1126d904a62d53c4d2","03dafbb8cd3032411df4e5c022a508e9","kg-user-9366c29bcf4de2ee40e1d55208fab880","MDI1","INDIVIDUAL"
"a4f2ae5da52fb7cb5ae5d701784c6656","2e656b8c1aacfd9377e436342205b778","kg-user-4521ef0192013858539dcd8f985143ad","MDI1","INDIVIDUAL"
"e50d3d9e1c1b7b1b04fa7188967c89ff","6fa4e34444f52b1f36139a034c80b0af","kg-user-1824197f8e487c2fdd5a9d4918e3f87d","MDI1","INDIVIDUAL"
"9bc7ca0e02b7d1d5ffdb479ef0c3357b","5b469e345fbf17267bb3ebc054d36c2d","kg-user-f44791d1fc499dc3c89839040b5303cd","MDI1","INDIVIDUAL"
"2699589bb5a0e328c9f55ea078780095","35892f2b701472f650345528da71c138","kg-user-23bf344de06cd95eee16327877add4d8","MDI1","INDIVIDUAL"
"d6bbde8593b54705298a7fcf47b44327","1906bb2c798091c0e199f3543404547b","kg-user-ba20e935d7601077a2374661014ee11b","MDI1","INDIVIDUAL"
"54cbfdf5306c6e0f9c3d98e0ca0f49ef","e0fa007f3794e3dba712b752be17d1fa","kg-user-0eee2adf2a8f2c566d839b8b2de2fe96","IPA1","HOUSEHOLD"
"7b30128cb5698de726c551f3fb17640b","9251e3b4e01547bb89671f39a2b48a05","kg-user-af8c1ae92347e8ac9f04b251278aa7b7","MDI1","INDIVIDUAL"
"b7608f333737677034dfe96626a92ba5","d0f10f524014c9e071287bbb669a957e","kg-user-50ed881784230b51bd1fd0769dc6fc95","MDI1","INDIVIDUAL"
"308056fe93c53f526c13a9ae87d9cc29","e94de03857dc9b3d2f91f7af22a7438e","kg-user-84684d16bf87a7ac71529c80a58f5a93","IPA1","HOUSEHOLD"
"7f48fd6bf8f4409dc2cf25351c7ce4b0","111eef242ae95fdb5c6d3dcc1c0f3b1d","kg-user-05d27b91abae89c394d508c1ca09d7af","MDI1","INDIVIDUAL"
"f6e5e0c2eaa1d6ce1163eecfb94784a7","3fde1e5033cefa1b9d4a8f8e55809ae7","kg-user-10187ffa197cf9e36479fffc63f4f6e6","IPA1","HOUSEHOLD"
"cd051dd340a92cdca10f688d9c0a3755","5e7423b04174ff8f02f20fedac967e1f","kg-user-7756ab53013e5bcf63b015d820f5e292","MDI1","INDIVIDUAL"
"60be8aaa9e8522f42e92ae473f2dc88e","0a74dcc67d5d618991ca8dac1a6c2995","kg-user-ef66d1c456d870825f460f0fb34eea05","MDI1","INDIVIDUAL"
"9a2467920c8627fc10c7d1da2f2fcbbf","885c98f535ce4835d9b05068b056901b","kg-user-c71e44ccbe2a8fef301d92d68cdce357","MDI1","INDIVIDUAL"
"b0a094309a9df66c1fe8087137446d41","55d74ac0f426c1e73b22d644a469296f","kg-user-c959d2956ef7a8ae410fd4925559e6ae","IPA1","HOUSEHOLD"
"78a62ceed2f946c23fcc9a877eb53300","fc1086b13e920c2c27dcf1e9a84fd38e","kg-user-d0184092e138cc12c52cc338817596f1","MDI1","INDIVIDUAL"
"4d694f9128cca37ff0f649b9887c8336","24250a59ed5b1edb8a3284276fb14b65","kg-user-50367b7a324cfa67d761f2ad610529c3","MDI1","INDIVIDUAL"
"143ef6e59faf57d4fa9f12308a12e3ef","5ba67bd2f0b1f2fabfccb9fdfd8a545d","kg-user-d8b0993de439fe17d3c925d7d056593c","MDI1","INDIVIDUAL"
"621024ebd949b2214776a84a12cc25c6","09e251bba00f981380dc30ecbf550eff","kg-user-56df6731ba63a0a364c89e9078c7033f","IPA1","HOUSEHOLD"
"c69b68a2d7c8c612c3650e3dcc336f5d","7e0b177032ca39a22997a7b5f28a2df6","kg-user-07fb9961e1e02bf0e8327406340d0915","IPA1","HOUSEHOLD"
"a47b0443a54a0aaeb2d6f94776256db1","8cf7206ace7b59febbb77f3b3e4752f3","kg-user-3110704a8f1dbb9f25488b50c3ae8772","IPA1","HOUSEHOLD"
"81bc4e4c2531de96f13d79fa484d948a","89863a2dcc04ee6f5d84ca222acc9d85","kg-user-42058fe196a70bff62a4872206447155","MDI1","INDIVIDUAL"
