"INDID","HHID","PUBMATIC_USER_ID","ASSIGNED_MATCH_CODE","ASSIGNED_MATCH_LEVEL"
"4d1b584742f36d8ebc6fb765c8002ce6","c42fddc53e6e1de3f1400eaa7c95533e","pm-user-642243da614515d9b067d35285ab6b0a","HEM1","INDIVIDUAL"
"00f86c52b7f6352f3d1e30e30f94d08a","3d64c06243e0395b432a2cf8829d7bd1","pm-user-26af026d3a3769e05a184154e06fb7ee","IPA1","HOUSEHOLD"
"cce142f34e4f761e41a92135d8c16d0c","fc43778cd6febdaac9ab16c31aff69b3","pm-user-9a2cf0db185f59ad5e218e2db7b9f1a9","MDI1","INDIVIDUAL"
"7334eabf75110282a8364bc00a077e62","4156ce24b1b1d57c9007127a015fc34a","pm-user-5972ecf0f61e68e85f51ca29ab82ee15","MDI1","INDIVIDUAL"
"14d37fe754a1cd27daa11d2614359b70","c51b338312edde4b166e6ed551de1a5b","pm-user-02415a54b46dba59b0e83329707d7328","IPA1","HOUSEHOLD"
"53318cbe0865b28a0629f2a526009216","b10213c2c2b1ba0a1ecb03825f470f77","pm-user-8eecedcd34653cae1b65d015f02f3a1a","HEM1","INDIVIDUAL"
"c7680180fe99426dfc801c2d4a0d02a6","b470db01bc533b3da9818c6487a97052","pm-user-127b5cc480b6213e0d297de52aa570fe","HEM1","INDIVIDUAL"
"d7001c1c81f24d958a5fbbcc101e542c","01ccee73614e0b18b3ddeb763aec57a6","pm-user-aa2651275e79cc754fe0ca3f02704776","HEM1","INDIVIDUAL"
"0c8639070c2ac40fc4c764eeb0975f91","afbece358b39330f7e811b16be3f6258","pm-user-e73ec0007870e237b2933778414b01b4","MDI1","INDIVIDUAL"
"716c88859fb475620255db15a4f8042a","031887be0e0cd6df9ba00c5c507c2ace","pm-user-e33a164b83398482d1cf1c1e32ad4fea","HEM1","INDIVIDUAL"
"071c1e0c4caf96f8ac22b0d4a6045eb5","7ea55aaeb39bbd9d68ef210543584748","pm-user-4061a08ee76f662b10c6ce730ea5bdee","HEM1","INDIVIDUAL"
"e99f5586a86e09a677f87206a34c4cb0","13eec7a74a4c5544454124087d49c523","pm-user-4ed4b57b5514f08fd34428319373e8a2","IPA1","HOUSEHOLD"
"6ae5c50315161cac8297c0863ff1c7ee","2f60c36156e994edfee39512a3ca776b","pm-user-df8ce31677f7a0f1469f35d294f55435","IPA1","HOUSEHOLD"
"6e9b08687e47fcf87615ade7c574fa33","274221c921752920482fa806d12f51a2","pm-user-785b7f0f0cdd5290de8fc625f0eb1c36","HEM1","INDIVIDUAL"
"46d5859b01ddbc49e4285e0d7445c446","9a22d105a656d69e9eb82ba069ed1dd0","pm-user-463f768272d8e377a6bb06191e40f9c6","HEM1","INDIVIDUAL"
"349b9c2f230598cca2249cc5a60a7f8a","9b9c7e4cb944679bd00992b0ba9ef14c","pm-user-379b08a52ad53b47e675b08dfbee60cb","HEM1","INDIVIDUAL"
"f94f0d5a2658598d06661bf407c7eb27","327c1db36b980480f2e918549d7f342a","pm-user-a068fcef9a544f6fc1b52e1186449c4a","HEM1","INDIVIDUAL"
"09cad913996a4bc2b544c16f7e0853e4","5cfb0a1cefe6a4f902fb67c13900ebfe","pm-user-594b7929829065d408ce1300741b9175","MDI1","INDIVIDUAL"
"7ad5e3fec0929ca0bb450e8b6495846f","584571ca7d93315629fa18e0751765df","pm-user-6144cc9e51d6465b589419f8a8e46aee","IPA1","HOUSEHOLD"
"69ee1b457f46410a423e8c4dd57783dd","f785b2184bd9c2e752b1572a02725ff4","pm-user-f97ee0a659137b1758df98af5a5041d7","IPA1","HOUSEHOLD"
"fc5cb39c0dbc8c2a6b7e6cf3f8d68555","e815e3e4ec3d056753f2ba74d850b402","pm-user-15f73e7a710fd10d79a3cf7fc70f3738","MDI1","INDIVIDUAL"
"01923fabe0e1fce8a6d01946d91a3d3d","e854ea6e3054de34e2a08dd16bebe70d","pm-user-b27696e247af7526b3057403e77fbd17","IPA1","HOUSEHOLD"
"8dba5258e651d7bda4bda574ba984d9e","b77cbd7c2429324f4ac3de8786afa18c","pm-user-85bf1287974982f68071540fea2a3c83","HEM1","INDIVIDUAL"
"0dfccc93e979a5ed2ec54bd78e319c36","faaa4373a2f85c9a46d7e3829b3f4515","pm-user-7ceb521120eccf80d4d3f1c930b83afd","HEM1","INDIVIDUAL"
"b002a8a84c8da5f420b164ec80938022","2ac6264c4ac4ee45b9bc81c635ffe876","pm-user-d53f05d6e0debb3ec7f6b09be443d7b4","HEM1","INDIVIDUAL"
"82cb274fe00d959bd0e56124f224c7cb","07e93e2eef21e1382e4a0db0dc0b3d11","pm-user-63da7d9587712fed6e34305bf2d1c1b6","IPA1","HOUSEHOLD"
"f1b604dbdcd63e4540e97dc58a719433","8cd4373a749c2074b172af0cb4bf85e8","pm-user-1ab6a4ff3762b184b28ab888be1d268b","IPA1","HOUSEHOLD"
"d98a6ccd91eba9fc2bc2c4fbcb48eea4","9f799fc7bebe1c3ff5a88b4b9a92f510","pm-user-c3e3e061b4dc8bebd5081b4b2622ea30","MDI1","INDIVIDUAL"
"e4a1f8ee58409f939137a4f9b8f0db8a","bcf78a3f14282e2188fbb2fd139cba3c","pm-user-4ddc2ca4c3f2b92a4d16492adf59a833","IPA1","HOUSEHOLD"
"745880764fbbe3ec0aa09b5f0d169d53","9bad32c610e48aa95f1bdb773f774f42","pm-user-3eaec569ef6dc4242e1eeaf4e00411cb","HEM1","INDIVIDUAL"
"c0f4b3b957bd66e1782760e8f95b4aa9","102d6b0333655fece55c13c5d3be14dd","pm-user-929042816c11af816aade949fcd19b2f","IPA1","HOUSEHOLD"
"9819eeb05c0f474c246598b849007821","609cfc484a1308d1bb931a021d9ee629","pm-user-865a35c65d51e6e7dfd1e7f6c562072a","HEM1","INDIVIDUAL"
"ad6bd8d2f7298b95b73cb79cbe548be1","06141180d35da4fe0826207c3cf75e43","pm-user-6644bc33b1ca85c1d8374bf367fb8ee6","HEM1","INDIVIDUAL"
"10bdcd58b426d163eb2920c409f7304b","242e4a83ade61eb6ed12b3fea394115c","pm-user-3862c28ee79dad45eabf60fa8a6d5b50","HEM1","INDIVIDUAL"
"7fc1c48ee2d6fdab2cd47ca292434ed4","4477da2053c7578ca2a15599d12ee79b","pm-user-7c49c764e1ec3d118ee76003bb59cb34","HEM1","INDIVIDUAL"
"75820464bc5a473d64adaba7f5a0ee96","6be285ec6016cfd42df6fb2c53f71f3c","pm-user-6382ad3ef0a5c2c05489a11db9e0c657","HEM1","INDIVIDUAL"
"fc4b3779c82dc4a4c34cd08d98777fff","80c916098bfb27815cd38e957b24157d","pm-user-719e1bded76887638708cbe45cf486d6","HEM1","INDIVIDUAL"
"8378bd3f7f46bb55bd7a19e0e31310e2","694c2284d141bec5d5cff59f95f791d4","pm-user-7a05746850fce34a4ff9dda1842a9149","MDI1","INDIVIDUAL"
"2d350304a4bb27911759a914dc3ce038","2457e3d9765e0913e4e9215472c8a297","pm-user-5937405101ac0a85f4945e02e88fbd5f","HEM1","INDIVIDUAL"
"4a32d0de2ebe4c026c72b94026e0ef36","abf1f874593e6a698af0c2a8028b3acd","pm-user-a1260af8f5518d3ac6f5d145a359c364","IPA1","HOUSEHOLD"
"c8b8b0d393c0ef716436188ecb696bcc","d3f79926e2813100e0ea44b683f83965","pm-user-6eff7d02db65d6ef9e8e0b52dfb707c7","IPA1","HOUSEHOLD"
"f20886543bf86fad17750a4938d6256b","3540b9d736aa0795947456952f2bc15f","pm-user-1ba1f74ec203a9291fa9f6313906a898","HEM1","INDIVIDUAL"
"1397b8541ec613962ebe4d5ada4668c3","44984ca72d9ea34fab456a97d0a94647","pm-user-19053a733d75d16eda9a81b34e6d3ec6","IPA1","HOUSEHOLD"
"eb14cbbf66260c4ad0d13dd3c431a630","0cfabdad17663652f062d128fe050dba","pm-user-42cf881eabdf65ac29ace1aa4ff39b74","HEM1","INDIVIDUAL"
"7d0823159d05ef38ce1a00d8df4bed6b","5750a7846f6db0155b501a70cd7a9386","pm-user-a33ee46588df90ad3e1760292b1e0370","HEM1","INDIVIDUAL"
"85158f16b86d513cae4ecf56f042f8bd","bd0d026fcb9871ec04d2fe41c8370156","pm-user-a088feb30d86bc816a1910df9ea22c87","HEM1","INDIVIDUAL"
"df1dac45e5d4184a0f825147bab792ee","d2deb1f20506afd3196b88bf7a975e8f","pm-user-c7061a0dffdf5bfe3aed2f78697698c2","HEM1","INDIVIDUAL"
"6f2563056ed231d71ce9919c9386a7ce","4d2329d7d57c9915e8b848f32da9faec","pm-user-763d6d52ffcb4e71fa895dd47f7951da","MDI1","INDIVIDUAL"
"16fdfbebc90b6c64c17ff41ec7386c42","6e28a1743b0e1d4c11f92df0f5c1d89f","pm-user-67f6eb3452efb8eee0345f312ff7bee5","HEM1","INDIVIDUAL"
"8a6a8b803804eb9c017c579cfa737a3d","730b4d545b16c4589e779336f2dcc7c4","pm-user-d0d4013c4151ab773b7da26ea7212265","HEM1","INDIVIDUAL"
"6f0d97903082b1c2609181e1272016ab","47a53a1a36e2ccbb729f57ef16e12bf6","pm-user-b6a6a5af36a8810ae441a090a284455a","HEM1","INDIVIDUAL"
"b5fbb09c166e32f18861e5e37039d5ef","258c9e4ba020ef93df46c965c1874661","pm-user-4e9434af0839fce727dcd51834a3f123","HEM1","INDIVIDUAL"
"8cec1e75020841560044ee968e509d74","fb0e1163b670fdcd0b3203ced0efae96","pm-user-b581caf473fc8dd6ddb39a0a288b2b4f","IPA1","HOUSEHOLD"
"0849c3feb2a00e19de74d90f223058aa","2f7c409ca8cedb33fd8344f3840600ce","pm-user-3edebb1c1bddc8504e250cf3d63bde53","IPA1","HOUSEHOLD"
"80faffe4fd7f50e9bb586cd2157710df","3cbdc5c7d0a3799d997e85e18a8cb1ee","pm-user-1e792232d828417b475bd41d50263943","IPA1","HOUSEHOLD"
"a87b563df610616bd562e1e805114386","cb0a29d27e01158a86fc47a9f8800873","pm-user-d1921a79dc407243ab538ef8d21573e4","HEM1","INDIVIDUAL"
"40da6d4631f4da1bb8bc70715304ed4c","0c5a75cc9a1a16d74caf03fbe2b35c14","pm-user-1d3ab8ee98115bddf0208125cde96071","IPA1","HOUSEHOLD"
"08f7f5b477a6fc43925260dff326f20d","b491d411b88914319328d18cdc9074d7","pm-user-bc0f5af0b477635d0e8183b64a3c4c25","IPA1","HOUSEHOLD"
"bf745dd03a40656004b06091b34ea8a5","2a25f10e726f8922a97d165812450efb","pm-user-e9400303152a2c36892b2bf272e06bee","HEM1","INDIVIDUAL"
"91d98ff92a61e141bec7c7679e0dd645","a2a58f8f56e7c847e9e8647b2d4b77c3","pm-user-f6a886c9d1adf3ebe676a691e714777f","MDI1","INDIVIDUAL"
"5657c8b76b8dd5162d26de9203f1578c","4a2b1805bad75bbb0fa3de34ecfdfa60","pm-user-8c51c3b7ef26d96813beef1c5d1e50dc","MDI1","INDIVIDUAL"
"f84c583c30b21219aadfee8de547302e","5b44921a2892cee62a7dd840e423584b","pm-user-9fd03ac190014b2c1fbdb563658c01f9","IPA1","HOUSEHOLD"
"774531b7f46d504a45406aa931d50f3e","df6eab0b47da7f3ba0842f7d88dbe679","pm-user-704fe8264a0425a600b50d98c136de5f","HEM1","INDIVIDUAL"
"8e9ba77ec7d34ec3d3e6283644d2f621","b493356e70c27762cc4a53c17edd05b8","pm-user-36fb10b431eb5716f33f9ff790fef2c1","IPA1","HOUSEHOLD"
"bd6ff7d396264c7eb7c6d1ae1a872fb2","dfc333d833b36246f493e2cbd0ee86e2","pm-user-b19ee2bb80323c4574ac898c7d1ae988","HEM1","INDIVIDUAL"
"16325b8a84c939dc7d6ab8670dd415bf","9c7564db5e9148ca49feedfa67f6fb01","pm-user-74ecd76918570e5545431f1bdb9b0244","HEM1","INDIVIDUAL"
"81031fe26c24f21a8f08f42855dec8f8","bfb3683f5821deae3e72237172ab749d","pm-user-e91189b850968cef3d19d43ff6c6a77f","MDI1","INDIVIDUAL"
"27cb2a772f0e1884a6f4f3e924870dfa","3cc9a59bd11707b1322cf643d467c5e5","pm-user-ffe897e8b48c5f025ebb0a669502e283","HEM1","INDIVIDUAL"
"751f64c5bd6a1a4350019fd286015af1","558461c611e6b06022ce7a8d1a6ab581","pm-user-d6b88b9ef4b9708aa942e22a3e1a14b2","IPA1","HOUSEHOLD"
"3c4de8a6b3cb0b2b473526c76b22c185","c6ddc3c1e13636b8347b5ff6d3e7af6c","pm-user-da42567d52c9ffb08a0e80e428d33e06","HEM1","INDIVIDUAL"
"f5fb5c9ddb07f1843dc915fb5cd3b056","3095b6ede2bf0d09aaf6902ae03760a0","pm-user-597aee6632d717fff597f9852c67acf4","IPA1","HOUSEHOLD"
"171de12738f39347a0deffbf35dabc1f","fe4d221ab8ecb0f9c47011401f2cb897","pm-user-6ef6ddd6a38ffe78d3299639a21d9396","HEM1","INDIVIDUAL"
"e1c66bbfd6b7f0d2eaebb0b5ed22c2e6","44278d3691457c39742f5e31cfe4af91","pm-user-7990cb5f279991c646cd8596ea2274b4","MDI1","INDIVIDUAL"
"f128f27dfa10f1394e11601de915f2e8","b043e64bd3a23943dac80e1b7757faa6","pm-user-8cf202821d4f9876363c42f0812c742c","HEM1","INDIVIDUAL"
"d4afda70f0fc99b9bff881335ac80878","dac73e7870af0a8ed55fc097c6421417","pm-user-5028a55cfed2254538fa4bf0d6c063d3","HEM1","INDIVIDUAL"
"40364c6955ba7f3a60f50122101fb728","0933f9a89b732150c99b48b8050db51d","pm-user-24c967075b123e848fac0261651a1d25","HEM1","INDIVIDUAL"
"a608db7d0ae76150fc83cd16a0f3a236","4e52d54da3f96f08a019e250d7f39a96","pm-user-a58ef23e95d390d3e92f781b23520f62","HEM1","INDIVIDUAL"
"afc335c0e072ed6996ab727a8299e423","ab112d0130ca88dc25105e805290127a","pm-user-0260121888c2858c183fe9126d816c9b","IPA1","HOUSEHOLD"
"e4a5b62b73142fc95e74742e11e25cce","2286c9fb4611123951131a99fcb95761","pm-user-732e158ae586122bbf45d823240234f8","HEM1","INDIVIDUAL"
"079891126d11132ebb3440b462e378b2","85a2d26aaf904c4f89114f9d4776dd5d","pm-user-c3bb402d745f305a0b33147810e75850","HEM1","INDIVIDUAL"
"c5c79eaa9fad28a989a400038f61673d","10f290e76cb90b935e2ed7c526cf86e9","pm-user-1c8b91b0e388590f0cfadd350b85b9c2","IPA1","HOUSEHOLD"
"2a03473c8a2e42a4aecb2cbda0757e7b","516fb43c83942d92aaa04f7e6a03ae9b","pm-user-dfaf4593d06b64c3f4ce5ed0d1e67f1d","HEM1","INDIVIDUAL"
"26c61650d3e86c11bae6e46db449637e","2320825d57a299dec5e2d0831ad6b4a9","pm-user-9d316bae279407710a0f00cb955560a8","HEM1","INDIVIDUAL"
"f7851157d3359ead19881c66d98039bc","6e7372f7dfc5416b7bf3e16513a0c357","pm-user-ef89f5048bdeba9f6c811610721f4d20","HEM1","INDIVIDUAL"
"8cf79e529cb043a159066c29a03f74ed","511dc10ca9ec352a977489bed891c753","pm-user-15fb46dc6102380941ae3f5474cef5f5","IPA1","HOUSEHOLD"
"50339883e4427e73c5f8655588bb8513","7dd19edff8b1d6bc3dacf153dca83d7a","pm-user-b3367c6642c7822e6edcb65728fed49b","MDI1","INDIVIDUAL"
"b2244ed81e7fd61c8cbe329065c05e6a","3703b1e5a4c17da89bce329c7fb5db34","pm-user-518af7a6271b7dab4d412d0d76444c6a","MDI1","INDIVIDUAL"
"c4cd1f271324e59175e0431cbd547dd8","f86056308eed34ca0a32e1e754a05002","pm-user-bd1f75c951b0348f6a7cf18d9a9fbc8c","HEM1","INDIVIDUAL"
"a95dba5477727bc8911d04ae16cc7de3","279a8cfb49ef2f7344b7bea5c035b8bc","pm-user-478552689f9c006580d1857d430d8d40","HEM1","INDIVIDUAL"
"6c9cc53dd63b25e92702ddc7bb45852f","d2fc07e83b8e557258a3bb7a29a6f013","pm-user-a15c590d4f7d38ac0712fd5e4e20a350","HEM1","INDIVIDUAL"
"04f772f861410bcec928675394c55ce7","8b278828190765bfe82fb264f5bea938","pm-user-538ce51c4aae03c86be44d724bb71245","HEM1","INDIVIDUAL"
"c8b4bdf179bd76d9b49e88f7dec33c3c","e9501e3b70bfea8292f9e0e041ba0ffe","pm-user-9b057869c5194cd05a63ea728612076e","HEM1","INDIVIDUAL"
"7a2caa53332f12ec5df7d444669807a3","3535cf816f1bdb3cff34f6ae8741b56a","pm-user-c80383226507e007df400313d7fac058","IPA1","HOUSEHOLD"
"31aa6976fa16685cbcb95952bbe7d2ff","f4d480d716ec77552295cb1057d49c77","pm-user-33237cc3a29527aa12ac85fdb20012e3","HEM1","INDIVIDUAL"
"2d79869d9561074af4eb4568ef4b0aed","16f6289b9e6920ef0ce7963f1b081b04","pm-user-ae1395f7a5710347663a9d49dffb8e58","HEM1","INDIVIDUAL"
"2dd90e41f37ea76f88db6e20bb45519e","1ba90968fdba6f3bcd69440434ffd99b","pm-user-95f99bfaa8cc989c2ed14196eb35669b","HEM1","INDIVIDUAL"
"3540e4f5fc17653756b4f1015ec894f5","63a123379da125e7f35866649a482699","pm-user-eddf10527f8fee0b726d5953dbd7cb50","IPA1","HOUSEHOLD"
"522974f75949bf5ad470f76ce32e0c4b","81e1a9bfe44e4051dafd5159c38e2f07","pm-user-e31c378567b0986137c373c13d2553f7","MDI1","INDIVIDUAL"
"bf533d40f9bae14e7f0a6ad14846cdce","862ec69167463620495eaacb9022f8fd","pm-user-22e2bf2abcbd3892f6f5b9067511b1fb","HEM1","INDIVIDUAL"
"0c76c0b908b067eed51e5d4785484b1c","601f9ad26033242d7ef472486bb3a897","pm-user-a8e278d0e791bac5ae322d09db7b4528","IPA1","HOUSEHOLD"
"341b7ad7f48035e550ab87bd2c0e3473","cdacffd05555048fa7ebcf214cb28d93","pm-user-dd97319371f9d2f2b4f4a093d432eed1","HEM1","INDIVIDUAL"
"3c0e0ed1c51849bcec72bfc259ff838b","6f5a4f27d67882de5b594240f82ec751","pm-user-9726d8ae95bde9d314b6cdea8fc724c5","MDI1","INDIVIDUAL"
"f99bc9fbe3aaba4c5aa2229329684e1b","a18313e2bc2f5130643ac39e80787734","pm-user-8ec9c5224eb31375e81b7114746d65d7","IPA1","HOUSEHOLD"
"660268255aab212cc319e3d43966e620","a6a24e39803e532b0611ff849749b4b8","pm-user-a00e7735480a59161879f9a4da816390","HEM1","INDIVIDUAL"
"fd78407cc46c0f0607e5509a35665d36","4c51007c5f0aa1622ee35acdce478331","pm-user-a35354bfea5f17996d5a4a42b3f2c61a","IPA1","HOUSEHOLD"
"0254d39c12045e259b6167666884a285","f3da57cac6c0c550998ccc96dbe5f66f","pm-user-99bb720114cddbdc0564136ed7baa10f","HEM1","INDIVIDUAL"
"989f8cc33626ee539cb8c88b966f46a9","e26538d218bdca9052104a21019bcc1a","pm-user-0a9375f4464f4181026aa66b74167361","HEM1","INDIVIDUAL"
"21eb7e7dc2e29ffa1261c433b9e8c8ea","2b07933a006c225191729bb1c6a4139a","pm-user-755e0cec33b826a223107f16368e95fd","IPA1","HOUSEHOLD"
"04a09d6f855128d613eb23dde4913085","d7c772d41dfe6f0551ed902bd9b4c64e","pm-user-56ae154724d6152187b80bfcd54e3716","IPA1","HOUSEHOLD"
"6b5ad7e89c1d33afa94eb60bd6e16616","9e9492aacd28c68c93ec49c400cae88d","pm-user-3bc7f97082a28465141e31d0f8bc3d49","IPA1","HOUSEHOLD"
"35d4a1918d0221fbc08b2d1d7af5836f","83608fb22e8d68a299efcfd4595cdaad","pm-user-de8908a1ea8a3f564bf2727d16e18ee1","HEM1","INDIVIDUAL"
"5d2403b8bb14bb08eb267fc1df2adbb1","2d6e41440da37b6e85145c1e69dee6ed","pm-user-f41709d191b411cf6f669aa4b1269811","IPA1","HOUSEHOLD"
"750399a1786b0b6dd4b04c70ad57b059","9ba2debf1191adf983ee29fc9b3b6683","pm-user-c5f938ee486a82342776e54f38895d75","IPA1","HOUSEHOLD"
"effcda6d6ba5c4d89bd211c78cbe5773","a10016424d865ea21dd34ef80554f9e6","pm-user-85fd4762c4aed9b559144017ff075818","HEM1","INDIVIDUAL"
"6e7a535d27619f15bc5c7f9faba13ce0","ce5aa703864a9a89fa65d38358c07c34","pm-user-3d41263f7e3474f2d54b16744c2f705c","MDI1","INDIVIDUAL"
"354748937d58e2afd6f2697f2f8e3573","6253129728add2d5edd01275f8496a20","pm-user-33541dada11f3b4bfec2b2b287d01506","HEM1","INDIVIDUAL"
"c3a2c208dd2d720361ffb17d65bcee7e","3f36b744edefaad6ae4d04d8f331c5d0","pm-user-d5aaf8e592bd2e4b52a4665523ced084","IPA1","HOUSEHOLD"
"cf025fdd848dc5153bd123c2998cafdf","fdb067d427b3706b7fd56cb2bfd566a7","pm-user-cdc02cf9fce0003df4b363b6573dda1b","MDI1","INDIVIDUAL"
"2cba463a52b5d35909e41219a208263c","ccadc8ba9d1728fe8da019ea47736627","pm-user-4d3b7efd107f4b2e21a2499ae41f84fc","HEM1","INDIVIDUAL"
"ad8bb90b98e31dcf0179f0fe97c6051a","25f0e19a493198ba30af72392b19c7e6","pm-user-f2c88df834e02f00d420c2c9757e126c","IPA1","HOUSEHOLD"
"50d0bdbc069ea44dad1af1facf4573ff","f0f0c19a5cdd742d6c25c997b59a551e","pm-user-920b690576ca5a00b68f3d722b1b0b13","IPA1","HOUSEHOLD"
"590f68146873d57091d4ea8afe1b9fc5","6a90884c41be384b875cab9e071f34d0","pm-user-dd351fafe0365069190821ffcb4b11b6","HEM1","INDIVIDUAL"
"14515036c6d8941dda2d5902c29df232","932413bb37fa5febb87a0f1dd167cb32","pm-user-75268d90488fe0721ee7eba4406556d8","IPA1","HOUSEHOLD"
"09d0b4c247a4ecd70d5a6dae79a759e9","0d424832c27f99f24cd1bf29951c373d","pm-user-3cd1dc2849e747b6cfbc796913120b27","IPA1","HOUSEHOLD"
"096c256da966b64ca15eab8deb01ece2","e720a9207c4665a833d2e3563980b7a3","pm-user-1b2682b76ae11e32f951cdd5b3178d65","HEM1","INDIVIDUAL"
"ace8a8869c48007cbfb8fca144c89867","92d9d1e2e80dd2a507491629944f0b01","pm-user-f3ff5d5c6e23117af0bee8fe8f26ae8b","MDI1","INDIVIDUAL"
"8bd2169c981e590cddd9a5372284d3a7","737f6c7d460959f12de3cdb2ad178d8f","pm-user-37c497c0a5eee2995ebd2f8af71cb5d7","HEM1","INDIVIDUAL"
"f1ed63ab8ce78ecb18cdf0d3151ad4df","1117249664ba96b5ae3c58822cccf271","pm-user-d34dddd227bd4cda2e3318522457ba24","HEM1","INDIVIDUAL"
"13f068d98788e8246d14f629e696dc05","58d468e966dc85b0506919a79c821fa0","pm-user-e3e77282bdaac03e96175857fc937879","IPA1","HOUSEHOLD"
"14e887f0b57f5ea831228869a2909d64","38280747dc22bbc1ae6142cc04546eef","pm-user-6e01e2f8971fc332c04f242ae05a9057","HEM1","INDIVIDUAL"
"0cbe2f97bef2d0c6b4d8839f3138784a","27a6b94d1eae04de699a1dfa15963f14","pm-user-9016c9db8958cd88d4c2840ba18b2d82","HEM1","INDIVIDUAL"
"a9963ee8e16ca7e50959a9ed5ecdef23","fb3be9dd821ae2469c084076187b777f","pm-user-c0c601c2aae1a1685922dda7bd41ee7a","IPA1","HOUSEHOLD"
"13078a550155a37b8309e9d5883fe1bc","4173202349c08487938d4a9c726b1fda","pm-user-58bb5f3ca2d8649cbae9a7e1f41a5fd1","HEM1","INDIVIDUAL"
"eb4791dada76b079a7040564dc435d90","da89ef533503522dcdb7d7c9feb1f4a1","pm-user-36564b7fce5e351aa24f1ecd8f5dc2a1","IPA1","HOUSEHOLD"
"5262ba93831ee9ce972e2d9fb5ec2702","a1bf9730af9f2da8d8e0a27afd22cb95","pm-user-0b17676d709563485fc90352b22c92db","IPA1","HOUSEHOLD"
"6fc7788f084f79bbe7397309601db1c9","adb9dffab0368ccc12b11f1656466244","pm-user-a191609f8fde825d52dee282dcfea6c8","HEM1","INDIVIDUAL"
"bbc6719bfaef9683cc8cb8fbda7a50d0","a918cd9928493d027b1a5f1726297778","pm-user-49e89f312305e5d16577785db266237c","HEM1","INDIVIDUAL"
"e04c69e755c855d615138529b58279d2","d1950fcf601d1fcab257769530b00b71","pm-user-e026656b91d5c341350b1cfc5e2d4986","MDI1","INDIVIDUAL"
"537b9d27f6a6dafe4e2960ef8bab74ed","f37c5b63b48086b6d275dadc41bb052a","pm-user-0e0a435e77ea51ff1345926bfe5e9514","IPA1","HOUSEHOLD"
"c52cd1541c04ab2ccfc6c753461098ee","c0dfe0320e4d5858e8f1bcde6fde6bf9","pm-user-9e450b723a06785d4423ab78ee968176","IPA1","HOUSEHOLD"
"9cb44fd84c8045980d9900c8f2e28a11","0c8ea9e8f9e7e310f92d2f61bfef07d6","pm-user-6eef61c89ddacb538c6cf20cf508a85e","MDI1","INDIVIDUAL"
"7982532733de6409ba7430732ddf41f4","f742aaa1045a295d45f97ca48e1d9cff","pm-user-4ba5d60d0da241523c5f37426515a231","IPA1","HOUSEHOLD"
"6c228f0caeed4aec9e7288d9c206ae5c","f6d32e8975fe8cd51c7eee5a01c6aa73","pm-user-93e65bf41942cc9e70fa243ae205c5b7","HEM1","INDIVIDUAL"
"2826647f82be62a388639cc4326584b5","d80f5f289e34b380f0f1a512ee52d909","pm-user-cb601ba65db2a68affcf006fb328f034","HEM1","INDIVIDUAL"
"71c68ac5aa685e58547bf643692bab32","2268ae96c3a354e6ecbc5974e0e83ed8","pm-user-c2c0f5a9063d9bb5d2da7cde09c25022","IPA1","HOUSEHOLD"
"9c06f88bc6519cec9233c06264139b0f","2158e97407f824279f4044acbadfd810","pm-user-2fa8ce6ce4afacfd3535abea93a9bda3","IPA1","HOUSEHOLD"
"89086239d017fa14fdd6781f81fc211a","64f5a77361499affe1d8d3d135d11915","pm-user-8bf629edb1517f11dc05a70eebb763c8","IPA1","HOUSEHOLD"
"ac3c1636d117d59f253aa08791c5a4a7","4ca15e327e2ccd35f4ac1f4b26200752","pm-user-1ba78bd0da949d063255f754aad6dd86","IPA1","HOUSEHOLD"
"67f8d39c4d94d86c9683094f797f0e26","d6ce56237f74f5aac64a07f8bfd9c111","pm-user-313068665a6380a7d1fa16f6dcdc176f","HEM1","INDIVIDUAL"
"1c28a35aec660d20c287bd7805a54e2c","ed6025f920a19e7b42dcfd32e2b91c79","pm-user-d137a5305a49aba8e4e2ad161cb00f0d","MDI1","INDIVIDUAL"
"e469a829e3258ca28ce0009200181148","99b352229feebca33ee76b9e90fdda9a","pm-user-7d5c1f2043cf3dfd901d73304ed3cbe8","IPA1","HOUSEHOLD"
"60c2f1fa8309ef21b54c4c57a10dc6e3","ae0b8f63b3ddbf95007e03f5baae02cc","pm-user-1d6746a70836320516c54fdfb562619c","HEM1","INDIVIDUAL"
"c1444256836826a1051fb53f86d08299","9685094182ffb51fcb2b374b4a889241","pm-user-047bdac4707412c81706146f7b544d25","MDI1","INDIVIDUAL"
"7afdf8ef2a64892c2ae2e6fc14d275b8","b7ce52f08dcfbddcc61497bbf8bfad34","pm-user-56e3158dc4bf9300083f645ceb0be6bf","HEM1","INDIVIDUAL"
"87767abeeb27157d91b8efc0c4cd0c06","61ef1477cdc0792a586eba896b1c0566","pm-user-3f399c739df7e7ab031b124dfbd9f44d","HEM1","INDIVIDUAL"
"dafaae3ee94938b3e45fd38df69b430d","4f3be67208be31544572d96219cf054c","pm-user-9899c86bc7f3fe4ce455934dd33c91df","HEM1","INDIVIDUAL"
"ba03c353ac09e8723292c0e9a5667c4d","88836b07a4f43f9ed0759563f8acd3eb","pm-user-337d143566215bef5d2b18453956f93a","HEM1","INDIVIDUAL"
